Generation 0 - Individual Bot Performance
==================================================
Format: BotID | Profit% | WinRate | Trades | FinalBalance | Fitness | Sharpe | MaxDD | SurvivedGens
   266 |   +1.24% |  60.47% |    253 | $    101.24 |    3.99 |   0.04 | 32.20% |   0
   267 |  -90.05% |  18.01% |   7402 | $      9.95 | 9853.48 |  -1.00 | 90.16% |   0
   268 |   +1.08% |  50.00% |     24 | $    101.08 |   23.78 |   0.16 |  6.98% |   0
   269 |   +6.62% |  80.00% |      5 | $    106.62 | 10004.49 |   1.06 |  6.27% |   0
   270 |   +0.21% |  57.14% |     35 | $    100.21 |    8.28 |   0.04 |  5.23% |   0
   271 |   -1.83% |  50.00% |     16 | $     98.17 |    1.15 |  -0.37 |  4.05% |   0
   272 |  -14.07% |  44.80% |   1433 | $     85.93 |  -18.89 |  -0.43 | 33.01% |   0
   273 |  -38.06% |  20.69% |   4035 | $     61.94 |  -61.76 |  -0.42 | 90.03% |   0
   274 |  -16.46% |  24.10% |   4485 | $     83.54 |  -19.69 |  -0.53 | 31.13% |   0
   275 |   -2.70% |  16.67% |     12 | $     97.30 | 9983.08 |  -0.53 |  5.10% |   0
   276 |  -32.14% |  17.34% |   3755 | $     67.86 |  -54.73 |  -0.45 | 70.82% |   0
   277 |   -5.94% |  14.29% |      7 | $     94.06 | 9976.72 |  -0.57 | 10.39% |   0
   278 |  -90.00% |  18.04% |   7383 | $     10.00 | 9853.52 |  -1.00 | 90.16% |   0
   279 |  -92.00% |  25.49% |  12885 | $      8.00 | -134.18 |  -1.00 | 92.00% |   0
   280 |   +0.00% |  66.67% |      3 | $    100.00 | 9978.32 |   0.00 | 40.03% |   0
   281 |   +2.08% |  76.92% |     13 | $    102.08 | 10001.08 |   0.42 |  2.76% |   0
   282 |   +2.53% |  75.00% |      4 | $    102.53 |   39.89 |   0.51 |  0.05% |   0
   283 |  -44.45% |  17.38% |   5684 | $     55.55 |  -57.34 |  -0.55 | 80.69% |   0
   284 |  -90.00% |  20.38% |   8696 | $     10.00 | -134.55 |  -1.00 | 90.03% |   0
   285 |  -90.11% |  20.85% |   6043 | $      9.89 | 9852.97 |  -0.98 | 92.18% |   0
   286 |  -72.53% |  18.16% |   8093 | $     27.47 |  -84.61 |  -0.81 | 90.00% |   0
   287 |  -61.51% |  17.49% |   5562 | $     38.49 | -105.41 |  -0.68 | 90.00% |   0
   288 |   -5.95% |  32.84% |   1559 | $     94.05 |  -26.06 |  -0.10 | 58.38% |   0
   289 |   +0.00% |  50.00% |      4 | $    100.00 | 9973.27 |   0.00 | 43.45% |   0
   290 |  -24.25% |  25.31% |   2161 | $     75.75 |  -53.96 |  -0.27 | 90.06% |   0
   291 |   -0.95% |  52.00% |     25 | $     99.05 | 9993.14 |  -0.19 |  2.61% |   0
   292 |   +4.56% |  27.03% |    370 | $    104.56 |  135.73 |   0.44 | 10.32% |   0
   293 |   -4.86% |  33.31% |   1483 | $     95.14 |  126.41 |  -0.37 | 12.97% |   0
   294 |   -0.01% |  28.57% |      7 | $     99.99 | 9990.37 |  -0.00 |  0.66% |   0
   295 |  -90.06% |  18.71% |   7470 | $      9.94 | -135.80 |  -1.00 | 90.09% |   0
   296 |   -3.13% |  47.09% |    790 | $     96.87 |   -1.71 |  -0.36 |  8.66% |   0
   297 |  -26.12% |  30.24% |   4586 | $     73.88 |  -46.55 |  -0.61 | 43.11% |   0
   298 |   -4.36% |   6.45% |     31 | $     95.64 | 9979.75 |  -0.87 |  4.36% |   0
   299 |  -27.89% |  36.05% |   8025 | $     72.11 |  -40.05 |  -0.87 | 32.09% |   0
   300 |  -86.57% |  17.70% |   7514 | $     13.43 |  -57.72 |  -0.96 | 90.10% |   0
   301 |   +9.84% |  51.56% |     64 | $    109.84 |   66.95 |   0.34 | 29.15% |   0
   302 |  -90.02% |  25.71% |   8431 | $      9.98 | -117.91 |  -1.00 | 90.14% |   0
   303 |  -73.56% |  26.27% |  17238 | $     26.44 | -116.27 |  -0.85 | 86.15% |   0
   304 | -100.00% |  25.39% |   2867 | $      0.00 | -174.23 |  -0.63 | 158.06% |   0
   305 |   -1.95% |  12.50% |      8 | $     98.05 |    1.99 |  -0.27 |  7.11% |   0
   306 |  -33.06% |  27.67% |   1767 | $     66.94 |  -29.42 |  -0.78 | 42.58% |   0
   307 |  -84.61% |  17.43% |   5192 | $     15.39 |  -93.91 |  -0.60 | 140.10% |   0
   308 |   -6.25% |  35.90% |    702 | $     93.75 |   -6.09 |  -0.28 | 22.44% |   0
   309 |  -92.54% |  24.57% |   8700 | $      7.46 | -137.71 |  -1.03 | 90.16% |   0
   310 |   +4.57% |  60.61% |     33 | $    104.57 |   -1.38 |   0.17 | 26.14% |   0
   311 |   -3.21% |  25.00% |      4 | $     96.79 |    3.80 |  -0.54 |  5.98% |   0
   312 |  -79.19% |  23.73% |  21724 | $     20.81 | -117.80 |  -0.94 | 83.98% |   0
   313 |   -1.65% |  25.00% |      8 | $     98.35 |   -1.11 |  -0.33 |  2.06% |   0
   314 |   -7.51% |  29.94% |   1089 | $     92.49 |  244.12 |  -0.65 | 11.63% |   0
   315 |   -0.73% |  53.81% |   1340 | $     99.27 |   -8.83 |  -0.03 | 28.06% |   0
   316 |  -60.00% |  27.39% |  12580 | $     40.00 |  -85.90 |  -0.94 | 63.87% |   0
   317 |  -84.14% |  28.40% |  14885 | $     15.86 | -125.98 |  -0.95 | 88.96% |   0
   318 |  -35.96% |  31.23% |   1550 | $     64.04 | -104.54 |  -0.22 | 160.11% |   0
   319 |   -0.17% |  40.00% |    310 | $     99.83 |    8.32 |  -0.03 |  3.90% |   0
   320 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   321 |  -40.58% |  36.07% |   8026 | $     59.42 |  -60.75 |  -0.84 | 48.14% |   0
   322 |   -8.79% |  25.70% |   1315 | $     91.21 |  -36.52 |  -0.10 | 90.01% |   0
   323 |   -1.03% |  23.94% |   1153 | $     98.97 |  135.62 |  -0.21 |  2.53% |   0
   324 |  -68.64% |  64.29% |     56 | $     31.36 |  -42.12 |  -0.83 | 83.00% |   0
   325 |  -90.02% |  20.98% |   6088 | $      9.98 | -150.30 |  -0.65 | 138.95% |   0
   326 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   327 |  -46.41% |  10.20% |   2902 | $     53.59 |   -7.46 |  -0.52 | 90.06% |   0
   328 |  -22.80% |  16.55% |   2441 | $     77.20 |  -63.10 |  -0.23 | 100.07% |   0
   329 |  -66.10% |  31.69% |   7261 | $     33.90 | -101.32 |  -0.87 | 75.75% |   0
   330 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   331 |   +0.72% |  27.91% |    842 | $    100.72 |   46.38 |   0.14 |  3.98% |   0
   332 |   -0.04% |  16.67% |     12 | $     99.96 |   78.41 |  -0.01 |  0.74% |   0
   333 |   -3.05% |  28.31% |   1639 | $     96.95 |   18.75 |  -0.61 |  3.91% |   0
   334 |  -21.88% |  18.18% |  11323 | $     78.12 |  -27.79 |  -0.92 | 23.89% |   0
   335 |  -23.19% |  30.93% |   2260 | $     76.81 |  -28.91 |  -0.59 | 39.18% |   0
   336 |  +15.50% |  25.42% |    767 | $    115.50 |  -45.85 |   0.11 | 140.10% |   0
   337 |   -1.14% |  33.33% |      3 | $     98.86 | 9989.96 |  -0.23 |  1.14% |   0
   338 |   -0.62% |  18.18% |     11 | $     99.38 |    7.24 |  -0.09 |  7.22% |   0
   339 |  -20.58% |  38.80% |   1727 | $     79.42 |  -18.78 |  -0.65 | 31.81% |   0
   340 | -100.00% |  38.38% |   2655 | $      0.00 | -166.94 |  -0.70 | 141.97% |   0
   341 |  -24.38% |  18.25% |   1403 | $     75.62 |  572.80 |  -0.17 | 140.10% |   0
   342 |   -1.90% |  65.28% |    409 | $     98.10 |    8.40 |  -0.38 |  4.99% |   0
   343 |   +1.47% |  20.02% |   1194 | $    101.47 |  198.72 |   0.02 | 65.11% |   0
   344 |   +1.12% |  44.44% |      9 | $    101.12 |   13.51 |   0.22 |  3.00% |   0
   345 |   -3.07% |  57.14% |      7 | $     96.93 |   13.03 |  -0.61 |  0.03% |   0
   346 |  -90.28% |  20.43% |   7500 | $      9.72 |  -56.00 |  -0.81 | 111.16% |   0
   347 |  -98.65% |  36.45% |   2329 | $      1.35 | -161.47 |  -0.71 | 139.41% |   0
   348 |  -90.32% |  17.38% |   7198 | $      9.68 | -136.63 |  -1.00 | 90.33% |   0
   349 |   +0.00% |   0.00% |    465 | $    100.00 |  -50.16 |   0.00 | 90.31% |   0
   350 |   +7.01% |  62.50% |      8 | $    107.01 | 10000.68 |   0.92 |  7.66% |   0
   351 | -100.00% |  56.67% |    150 | $      0.00 | -149.71 |  -0.62 | 162.00% |   0
   352 |  -23.92% |  29.36% |   3907 | $     76.08 |  -48.55 |  -0.33 | 71.77% |   0
   353 |   -3.51% |  33.60% |   1494 | $     96.49 |    1.08 |  -0.34 | 10.36% |   0
   354 |   -1.27% |  50.00% |      6 | $     98.73 |   69.91 |  -0.25 |  1.27% |   0
   355 |   +1.59% |  56.52% |     23 | $    101.59 | 9997.23 |   0.32 |  1.33% |   0
   356 |   -2.46% |  24.83% |   1913 | $     97.54 |   -6.80 |  -0.10 | 25.30% |   0
   357 |   -4.98% |  33.33% |      9 | $     95.02 |   -8.05 |  -0.06 | 80.11% |   0
   358 |   +1.94% |  22.01% |   1254 | $    101.94 |  -15.43 |   0.04 | 47.72% |   0
   359 |   -1.21% |  30.00% |     10 | $     98.79 | 9988.29 |  -0.24 |  3.00% |   0
   360 |   +0.00% |  66.67% |      3 | $    100.00 | 9998.20 |   0.00 |  0.27% |   0
   361 | -100.00% |  26.01% |   3952 | $      0.00 | -188.61 |  -0.56 | 177.62% |   0
   362 |   -7.28% |  54.70% |    766 | $     92.72 |    3.02 |  -0.65 | 11.16% |   0
   363 |  -63.03% |  30.74% |   6972 | $     36.97 |  -95.81 |  -0.85 | 74.06% |   0
   364 |  -38.40% |  25.15% |   2497 | $     61.60 |  -60.48 |  -0.45 | 85.26% |   0
   365 |  -88.86% |  16.73% |   4859 | $     11.14 | 9854.41 |  -0.99 | 90.16% |   0
   366 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   367 |   +1.36% |  30.00% |     10 | $    101.36 | 9991.49 |   0.27 |  1.74% |   0
   368 |  -45.13% |  28.50% |   4305 | $     54.87 |  -78.30 |  -0.53 | 85.77% |   0
   369 |   +0.00% |  25.00% |      4 | $    100.00 |   -2.02 |   0.00 |  4.04% |   0
   370 |   -6.93% |  18.54% |   2702 | $     93.07 |   39.76 |  -0.27 | 25.74% |   0
   371 |   +0.00% |  25.00% |      4 | $    100.00 |    6.84 |   0.00 |  6.32% |   0
   372 |  -88.62% |  18.93% |   6271 | $     11.38 | -130.49 |  -0.98 | 90.05% |   0
   373 |   -0.77% |  16.67% |      6 | $     99.23 |    2.16 |  -0.15 |  0.97% |   0
   374 |  -90.31% |  20.56% |   7542 | $      9.69 | 2838.38 |  -0.81 | 111.38% |   0
   375 |   -4.05% |  24.76% |   4026 | $     95.95 |    8.77 |  -0.45 |  9.03% |   0
   376 |  -13.44% |  24.31% |   2723 | $     86.56 |  -23.49 |  -0.44 | 30.51% |   0
   377 | -100.00% |  35.18% |   3124 | $      0.00 | -181.74 |  -0.59 | 169.25% |   0
   378 |  -51.21% |  23.74% |   3125 | $     48.79 |  -79.57 |  -0.57 | 90.06% |   0
   379 |  -11.31% |  45.28% |   2023 | $     88.69 |  -53.02 |  -0.11 | 99.54% |   0
   380 |   -0.35% |  44.00% |     25 | $     99.65 |   28.69 |  -0.07 |  3.32% |   0
   381 |  -39.34% |  13.06% |   4274 | $     60.66 |  -24.23 |  -0.44 | 89.53% |   0
   382 |   +0.82% |  14.29% |     28 | $    100.82 | 9987.74 |   0.16 |  1.88% |   0
   383 |  -81.83% |  29.59% |  13476 | $     18.17 | -120.20 |  -0.91 | 90.06% |   0
   384 |  -90.06% |  19.82% |   8319 | $      9.94 | -129.90 |  -1.00 | 90.31% |   0
   385 |   -1.17% |   0.00% |      3 | $     98.83 |    3.24 |  -0.23 |  1.17% |   0
   386 |  -10.42% |  15.78% |   3105 | $     89.58 |  -21.87 |  -0.25 | 41.66% |   0
   387 |   -0.40% |   0.00% |      4 | $     99.60 |    4.41 |  -0.08 |  0.40% |   0
   388 |   -1.50% |  33.61% |    488 | $     98.50 |   46.45 |  -0.30 |  2.91% |   0
   389 |   +0.00% |   0.00% |      1 | $    100.00 |    3.83 |   0.00 |  2.35% |   0
   390 |   +4.61% |  38.19% |    144 | $    104.61 | 9990.09 |   0.32 | 14.30% |   0
   391 |  -14.74% |  17.61% |   2743 | $     85.26 |  -11.85 |  -0.55 | 26.77% |   0
   392 |   -3.93% |  18.82% |   2466 | $     96.07 |   46.93 |  -0.71 |  5.50% |   0
   393 |  -11.97% |  27.38% |   3273 | $     88.03 |  -24.01 |  -0.30 | 40.28% |   0
   394 |   +0.00% |  33.33% |      3 | $    100.00 | 9990.61 |   0.00 |  2.10% |   0
   395 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   396 |  -15.73% |  21.57% |   1799 | $     84.27 |  -92.30 |  -0.08 | 200.14% |   0
   397 |   +0.03% |  44.44% |     18 | $    100.03 | 9991.04 |   0.01 |  5.75% |   0
   398 |   +5.80% |  47.62% |     21 | $    105.80 |   40.24 |   1.16 |  4.74% |   0
   399 |  -33.01% |  25.18% |   4452 | $     66.99 |  -57.58 |  -0.40 | 81.79% |   0
   400 | -100.00% |  59.88% |   1159 | $      0.00 | -148.29 |  -0.90 | 110.54% |   0
   401 |   +1.90% |  52.38% |     21 | $    101.90 |   40.86 |   0.38 |  2.09% |   0
   402 |  -90.09% |  28.64% |   9067 | $      9.91 | 9855.51 |  -1.00 | 90.26% |   0
   403 | -100.00% |  23.16% |   4819 | $      0.00 |   19.35 |  -0.59 | 169.27% |   0
   404 |  -24.79% |  24.30% |   5510 | $     75.21 |  -40.24 |  -0.52 | 47.83% |   0
   405 |   +2.44% |  37.41% |    882 | $    102.44 |   16.08 |   0.26 |  9.54% |   0
   406 |   -4.67% |  25.00% |     12 | $     95.33 |  -24.87 |  -0.08 | 60.08% |   0
   407 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   408 |  -72.12% |  26.68% |   9740 | $     27.88 | -114.09 |  -0.83 | 86.72% |   0
   409 |   +4.78% |  41.62% |    937 | $    104.78 |   80.48 |   0.05 | 90.79% |   0
   410 |  -90.01% |  28.56% |  10748 | $      9.99 | -126.52 |  -1.00 | 90.10% |   0
   411 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   412 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   413 |  -80.54% |  28.45% |  14919 | $     19.46 | -121.60 |  -0.92 | 87.44% |   0
   414 |   +8.21% |  37.06% |    707 | $    108.21 |  -25.40 |   0.10 | 85.87% |   0
   415 |   +1.13% |  40.91% |     22 | $    101.13 |   21.00 |   0.19 |  5.84% |   0
   416 |   +3.94% |  41.18% |    102 | $    103.94 |   50.71 |   0.26 | 14.92% |   0
   417 |  -37.25% |  18.14% |   5486 | $     62.75 |  -82.89 |  -0.41 | 90.01% |   0
   418 |   +1.68% |  22.94% |    728 | $    101.68 |   23.39 |   0.02 | 90.06% |   0
   419 |   -0.44% |   0.00% |      7 | $     99.56 |    4.12 |  -0.09 |  0.88% |   0
   420 |   -9.65% |  19.27% |   6234 | $     90.35 |    1.30 |  -0.78 | 12.44% |   0
   421 |  -90.04% |  16.95% |   7646 | $      9.96 | 9853.29 |  -1.00 | 90.11% |   0
   422 |   -0.73% |   5.00% |     40 | $     99.27 |    2.06 |  -0.11 |  6.42% |   0
   423 |  -13.37% |  21.54% |   6935 | $     86.63 |  -18.06 |  -0.69 | 19.47% |   0
   424 |  -30.52% |  10.25% |   3045 | $     69.48 |  409.77 |  -0.36 | 85.28% |   0
   425 |   +0.00% |  66.67% |      3 | $    100.00 | 9978.32 |   0.00 | 40.03% |   0
   426 |  -20.67% |  23.30% |   1798 | $     79.33 |  -31.05 |  -0.54 | 38.48% |   0
   427 |  -30.95% |  27.50% |   3727 | $     69.05 |  -70.07 |  -0.31 | 100.07% |   0
   428 |   +7.46% |  25.09% |   2224 | $    107.46 |  -30.51 |   0.10 | 77.60% |   0
   429 |   -1.86% |  12.50% |      8 | $     98.14 | 9984.69 |  -0.37 |  1.89% |   0
   430 |   +2.21% |  75.00% |      4 | $    102.21 | 10001.00 |   0.44 |  2.43% |   0
   431 |  -35.88% |  27.72% |   3312 | $     64.12 |  -52.77 |  -0.90 | 40.02% |   0
   432 |   -2.17% |  50.00% |     12 | $     97.83 |  -16.09 |  -0.05 | 40.06% |   0
   433 |  -31.83% |  26.31% |   5892 | $     68.17 |  -48.01 |  -0.88 | 36.17% |   0
   434 |   -8.52% |  22.22% |      9 | $     91.48 |    8.47 |  -0.76 | 11.26% |   0
   435 |   +8.52% |  32.07% |    661 | $    108.52 |    5.71 |   0.27 | 31.28% |   0
   436 |   -1.21% |  23.13% |   1604 | $     98.79 |   10.33 |  -0.24 |  3.84% |   0
   437 | -100.00% |  38.37% |   4298 | $      0.00 | -171.31 |  -0.68 | 147.97% |   0
   438 |   -0.17% |   0.00% |     13 | $     99.83 |    4.67 |  -0.03 |  0.33% |   0
   439 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   440 |  -25.55% |  17.18% |   4772 | $     74.45 |   19.96 |  -0.49 | 52.65% |   0
   441 |   -1.93% |  37.68% |     69 | $     98.07 |  -19.58 |  -0.05 | 40.36% |   0
   442 |  +16.08% |  43.48% |     23 | $    116.08 |    4.88 |   0.18 | 90.06% |   0
   443 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   444 |  -86.13% |  27.82% |  10508 | $     13.87 | -128.01 |  -0.96 | 90.13% |   0
   445 |   -1.24% |  35.79% |    992 | $     98.76 |   -2.66 |  -0.07 | 16.74% |   0
   446 |   -2.69% |  10.00% |     10 | $     97.31 | 9980.26 |  -0.33 |  8.10% |   0
   447 |   -1.35% |   0.00% |      7 | $     98.65 |    2.97 |  -0.27 |  1.35% |   0
   448 |   -3.90% |  35.71% |     14 | $     96.10 | 9984.76 |  -0.56 |  6.96% |   0
   449 |   +2.93% |  60.00% |     95 | $    102.93 |   19.39 |   0.15 | 18.94% |   0
   450 |   +0.00% |  25.00% |      4 | $    100.00 |   70.45 |   0.00 |  6.18% |   0
   451 |  -64.80% |  25.30% |   6969 | $     35.20 |  -96.75 |  -0.88 | 73.71% |   0
   452 |   -8.97% |  25.92% |   6334 | $     91.03 |  -12.68 |  -0.80 | 11.15% |   0
   453 |   -6.40% |  20.00% |     15 | $     93.60 |  -10.08 |  -0.07 | 90.06% |   0
   454 |   -1.64% |  26.53% |   1466 | $     98.36 |  -11.67 |  -0.05 | 33.79% |   0
   455 |   -1.84% |   5.56% |     18 | $     98.16 | 9983.35 |  -0.37 |  1.84% |   0
   456 |   -0.70% |  24.13% |   1297 | $     99.30 |    3.82 |  -0.14 |  3.06% |   0
   457 | -100.00% |  32.37% |   1863 | $      0.00 | -178.56 |  -0.62 | 161.43% |   0
   458 |   -0.50% |  26.92% |     52 | $     99.50 |  181.42 |  -0.10 |  2.01% |   0
   459 |   +0.00% |  50.00% |      2 | $    100.00 | 9984.99 |   0.00 | 20.01% |   0
   460 |   +0.00% |  20.00% |      5 | $    100.00 | 9987.10 |   0.00 |  3.80% |   0
   461 |  -90.02% |  25.51% |   5810 | $      9.98 | -139.24 |  -0.91 | 98.64% |   0
   462 | -100.00% |  30.54% |   3081 | $      0.00 | -166.05 |  -0.72 | 138.08% |   0
   463 |  -65.29% |  26.67% |   7213 | $     34.71 |  -96.75 |  -0.74 | 88.37% |   0
   464 | -100.00% |  26.80% |   2922 | $      0.00 | -162.58 |  -0.73 | 136.19% |   0
   465 |  -66.76% |  22.52% |   6705 | $     33.24 |  -83.57 |  -0.92 | 72.41% |   0
   466 |   +0.00% | 100.00% |      1 | $    100.00 |   23.83 |   0.00 |  2.33% |   0
   467 |  -97.15% |  57.34% |    143 | $      2.85 |  -86.25 |  -0.98 | 98.71% |   0
   468 |  -35.03% |  18.20% |  11336 | $     64.97 |  -47.05 |  -0.93 | 37.64% |   0
   469 |   -8.79% |  22.35% |   3893 | $     91.21 |   -3.86 |  -0.31 | 28.17% |   0
   470 |   -2.82% |  40.00% |     20 | $     97.18 |   39.91 |  -0.56 |  5.06% |   0
   471 |  -61.80% |  25.81% |   3658 | $     38.20 | -131.81 |  -0.43 | 142.94% |   0
   472 |  -10.76% |  24.78% |   2115 | $     89.24 |  -28.61 |  -0.20 | 52.78% |   0
   473 |  -17.97% |  24.88% |   1885 | $     82.03 |  -39.03 |  -0.30 | 60.77% |   0
   474 |   -1.68% |  38.10% |     21 | $     98.32 | 1348.01 |  -0.18 |  9.13% |   0
   475 |  -45.54% |  15.40% |   4780 | $     54.46 | -108.27 |  -0.35 | 129.30% |   0
   476 |   -0.02% |  17.85% |   1277 | $     99.98 |  343.05 |  -0.00 |  6.56% |   0
   477 |  -64.87% |  19.22% |   5948 | $     35.13 | -100.50 |  -0.72 | 90.03% |   0
   478 | -100.00% |  19.98% |   5755 | $      0.00 | -174.86 |  -0.66 | 150.71% |   0
   479 |  -67.76% |  18.84% |   4162 | $     32.24 |  -98.24 |  -0.75 | 90.06% |   0
   480 |   -1.11% |  35.00% |     20 | $     98.89 |   40.52 |  -0.22 |  1.79% |   0
   481 |   +0.02% |  28.57% |      7 | $    100.02 |   15.18 |   0.00 |  2.85% |   0
   482 |   +0.00% |  20.00% |      5 | $    100.00 | 9987.35 |   0.00 |  3.29% |   0
   483 |  -61.61% |  27.27% |   7669 | $     38.39 |  -73.58 |  -0.68 | 89.97% |   0
   484 |   -1.28% |   6.67% |     15 | $     98.72 | 9984.41 |  -0.26 |  1.28% |   0
   485 |  -16.03% |  34.19% |    389 | $     83.97 |   21.61 |  -0.60 | 26.65% |   0
   486 |  -90.11% |  28.73% |   5819 | $      9.89 | -123.59 |  -1.00 | 90.33% |   0
   487 |  -17.16% |  24.58% |   2034 | $     82.84 |  -53.07 |  -0.19 | 90.06% |   0
   488 |   -1.95% |  30.12% |   1026 | $     98.05 |  -42.63 |  -0.02 | 90.06% |   0
   489 |   -0.85% |  47.06% |     17 | $     99.15 | 9991.14 |  -0.17 |  4.85% |   0
   490 |   -3.72% |  46.65% |   1912 | $     96.28 |   -8.11 |  -0.21 | 17.96% |   0
   491 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   492 |  -49.33% |  22.62% |   6137 | $     50.67 |  -63.78 |  -0.94 | 52.25% |   0
   493 |  -13.95% |  22.20% |   2234 | $     86.05 |  -31.93 |  -0.15 | 90.03% |   0
   494 |   +5.31% |  75.00% |      4 | $    105.31 | 10003.21 |   1.06 |  4.21% |   0
   495 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   496 |  -13.08% |  10.25% |   3045 | $     86.92 |  451.58 |  -0.36 | 36.55% |   0
   497 |  -90.09% |  28.64% |   9067 | $      9.91 | 9855.51 |  -1.00 | 90.26% |   0
   498 |   +0.00% |  66.67% |      3 | $    100.00 | 9963.31 |   0.00 | 70.05% |   0
   499 |  -86.81% |  55.44% |    570 | $     13.19 | -123.50 |  -0.96 | 90.31% |   0
   500 |   -7.42% |  28.60% |   1535 | $     92.58 |  -22.22 |  -0.15 | 48.97% |   0
   501 |   -9.75% |  28.57% |     14 | $     90.25 |  -13.65 |  -0.74 | 13.10% |   0
   502 |  -73.56% |  23.07% |  19519 | $     26.44 | -118.84 |  -0.82 | 90.02% |   0
   503 |   +3.97% |  37.35% |    166 | $    103.97 |  -29.78 |   0.04 | 91.51% |   0
   504 |  -12.80% |  22.93% |   2865 | $     87.20 |   -7.03 |  -0.31 | 41.05% |   0
   505 |  -20.55% |  35.77% |   3975 | $     79.45 |  -29.62 |  -0.91 | 22.67% |   0
   506 |   -0.94% |  33.33% |      6 | $     99.06 | 9990.26 |  -0.19 |  0.94% |   0
   507 |   -7.38% |  42.72% |   2313 | $     92.62 |   -7.23 |  -0.59 | 12.57% |   0
   508 |  -43.32% |  26.53% |   2601 | $     56.68 |  -54.91 |  -0.99 | 43.70% |   0
   509 |   +0.87% |  22.87% |    835 | $    100.87 |    1.90 |   0.17 |  3.26% |   0
   510 |   -3.79% |  34.04% |   2033 | $     96.21 |    0.66 |  -0.65 |  5.80% |   0
   511 |  -30.19% |  17.32% |   3620 | $     69.81 |  -69.67 |  -0.34 | 89.97% |   0
   512 |   +5.65% |  48.00% |     25 | $    105.65 | 9997.86 |   1.13 |  4.78% |   0
   513 |   -1.43% |  23.54% |   1028 | $     98.57 |  -32.17 |  -0.02 | 90.74% |   0
   514 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
   515 |  -18.97% |  28.45% |   3265 | $     81.03 |  -24.32 |  -0.80 | 23.68% |   0
   516 |   -1.94% |  50.00% |      6 | $     98.06 |   16.03 |  -0.05 | 40.06% |   0
   517 |  -13.68% |  20.97% |   8459 | $     86.32 |  -23.17 |  -0.78 | 17.59% |   0
   518 |   -0.62% |  60.93% |    151 | $     99.38 |  -38.60 |  -0.01 | 90.32% |   0
   519 |   -5.00% |  29.64% |   1390 | $     95.00 |    5.17 |  -0.22 | 23.21% |   0
   520 |   -9.66% |  25.71% |   1556 | $     90.34 |  -11.05 |  -0.38 | 25.50% |   0
   521 |  -90.02% |  23.88% |   6064 | $      9.98 | -114.67 |  -1.00 | 90.16% |   0
   522 |   +0.90% |  22.92% |   1165 | $    100.90 |  123.17 |   0.03 | 31.26% |   0
   523 |   -0.09% |  28.57% |      7 | $     99.91 |   23.42 |  -0.02 |  1.43% |   0
   524 |  -61.52% |  20.06% |  10801 | $     38.48 |  -90.62 |  -0.89 | 68.99% |   0
   525 |   -2.12% |  26.76% |   1334 | $     97.88 |   31.59 |  -0.33 |  6.52% |   0
   526 |  -23.17% |  34.38% |    733 | $     76.83 |  -22.60 |  -0.71 | 32.60% |   0
