bar,open,high,low,close,volume,gpu,cpu,diff
637,82838.6,82953.3,82804.1,82953.3,21336.0,-206.3984375,-206.3984375,0.0
638,82949.2,82957.2,82736.6,82741.6,11185.0,-213.453125,-213.453125,0.0
639,82737.0,82789.5,82602.4,82686.1,33922.0,-220.9765625,-220.9765625,0.0
640,82686.0,82729.9,82603.4,82682.8,20981.0,-224.6171875,-224.6171875,0.0
641,82685.0,82700.0,82518.0,82532.8,19045.0,-236.875,-236.875,0.0
642,82541.0,82616.6,82480.1,82572.2,18141.0,-240.6328125,-240.6328125,0.0
643,82576.3,82596.8,82478.2,82495.0,14079.0,-246.9921875,-246.9921875,0.0
644,82495.1,82675.0,82495.1,82648.4,27026.0,-236.921875,-236.921875,0.0
645,82648.4,82684.7,82571.7,82624.2,46050.0,-228.265625,-228.265625,0.0
646,82630.4,82670.6,82578.5,82657.8,14204.0,-216.203125,-216.203125,0.0
647,82653.8,82725.3,82600.2,82725.3,12563.0,-198.90625,-198.90625,0.0
648,82725.3,82757.9,82582.5,82603.3,8666.0,-192.8203125,-192.8203125,0.0
649,82606.3,82607.3,82472.6,82538.4,9220.0,-191.03125,-191.03125,0.0
650,82546.8,82599.2,82477.9,82514.0,6482.0,-189.3984375,-189.3984375,0.0
651,82509.9,82590.9,82500.1,82500.1,18087.0,-187.0703125,-187.0703125,0.0
652,82500.0,82500.1,82280.0,82280.0,18549.0,-200.671875,-200.671875,0.0
653,82275.9,82344.9,82234.6,82257.7,21916.0,-210.8203125,-210.8203125,0.0
654,82248.8,82285.7,82125.3,82149.0,14685.0,-225.0390625,-225.0390625,0.0
655,82144.8,82267.9,82116.5,82208.8,12339.0,-228.84375,-228.84375,0.0
656,82210.8,82518.0,82210.8,82497.1,30776.0,-206.2265625,-206.2265625,0.0
657,82497.4,82506.8,82390.0,82453.9,12146.0,-189.6015625,-189.6015625,0.0
658,82453.8,82478.6,82349.3,82387.6,7323.0,-179.703125,-179.703125,0.0
659,82385.9,82385.9,82201.4,82217.5,10488.0,-183.46875,-183.46875,0.0
660,82216.4,82231.7,82112.2,82176.2,12266.0,-187.625,-187.625,0.0
661,82178.3,82200.4,82111.0,82161.7,16371.0,-189.890625,-189.890625,0.0
662,82168.0,82261.1,82020.7,82078.6,15816.0,-196.1328125,-196.1328125,0.0
663,82078.5,82089.4,81712.9,81949.0,58374.0,-209.1328125,-209.1328125,0.0
664,81948.9,81974.5,81786.1,81935.6,25616.0,-218.0,-218.0,0.0
665,81943.5,82391.7,81927.3,82061.4,45415.0,-212.4296875,-212.4296875,0.0
666,82053.6,82085.5,81905.2,82062.6,16898.0,-205.546875,-205.546875,0.0
667,82058.6,82058.6,81802.1,81872.6,21012.0,-212.96875,-212.96875,0.0
668,81871.0,82140.3,81859.4,82019.9,32565.0,-204.609375,-204.609375,0.0
669,82012.6,82139.7,82004.9,82080.5,55937.0,-190.890625,-190.890625,0.0
670,82080.3,82443.9,82070.5,82414.7,20236.0,-151.3046875,-151.3046875,0.0
671,82408.7,82428.3,82331.5,82382.7,17538.0,-121.125,-121.125,0.0
672,82382.7,82499.9,82309.5,82316.1,21160.0,-101.4140625,-101.4140625,0.0
673,82309.4,82329.3,82107.0,82168.8,13391.0,-96.5625,-96.5625,0.0
674,82168.3,82242.3,82082.7,82124.0,23107.0,-95.234375,-95.234375,0.0
675,82116.1,82140.8,81937.9,81944.2,15948.0,-107.453125,-107.453125,0.0
676,81936.1,82077.4,81640.3,82072.8,26241.0,-105.5390625,-105.5390625,0.0
677,82080.7,82224.5,81960.7,81975.2,13752.0,-110.625,-110.625,0.0
678,81956.1,82014.3,81770.3,81877.2,9149.0,-121.1640625,-121.1640625,0.0
679,81878.3,82077.9,81873.7,82077.8,19767.0,-112.0390625,-112.0390625,0.0
680,82077.9,82077.9,81864.9,81965.1,12777.0,-112.6015625,-112.6015625,0.0
681,81963.2,82231.1,81947.7,82190.6,22895.0,-93.7734375,-93.7734375,0.0
682,82190.5,82197.1,81951.4,81964.9,11012.0,-95.9609375,-95.9609375,0.0
683,81965.9,82024.8,81934.3,81992.6,15824.0,-94.375,-94.375,0.0
684,81992.6,82196.1,81983.0,82196.1,21470.0,-75.8203125,-75.8203125,0.0
685,82196.1,82351.9,82149.2,82305.4,16139.0,-51.703125,-51.703125,0.0
686,82307.4,82485.7,82241.3,82291.4,17690.0,-33.328125,-33.328125,0.0
687,82304.4,82304.4,82120.1,82120.1,16968.0,-32.21875,-32.21875,0.0
688,82124.2,82124.2,81959.6,82019.2,13734.0,-39.03125,-39.03125,0.0
689,82019.4,82082.3,82007.4,82069.3,5797.0,-39.9296875,-39.9296875,0.0
690,82069.3,82289.5,82061.1,82246.1,20921.0,-26.0703125,-26.0703125,0.0
691,82246.0,82377.9,82227.1,82305.4,10687.0,-10.1875,-10.1875,0.0
692,82314.6,82468.4,82299.2,82442.9,8486.0,13.34375,13.34375,0.0
693,82444.2,82614.8,82395.6,82568.9,11545.0,41.671875,41.671875,0.0
694,82550.4,82712.4,82443.3,82443.3,24783.0,53.3828125,53.3828125,0.0
695,82446.9,82554.9,82389.0,82530.9,15584.0,68.9375,68.9375,0.0
696,82532.6,82616.4,82462.8,82558.3,6799.0,82.5234375,82.5234375,0.0
697,82555.0,82710.4,82548.8,82690.3,13435.0,102.75,102.75,0.0
698,82690.3,82866.1,82576.7,82834.2,28655.0,128.90625,128.90625,0.0
699,82840.6,82841.4,82689.9,82740.7,9596.0,140.4765625,140.4765625,0.0
700,82740.8,82922.9,82718.3,82846.4,6538.0,156.3671875,156.3671875,0.0
701,82846.5,82858.5,82597.3,82629.6,19970.0,149.7421875,149.7421875,0.0
702,82648.3,82648.3,82571.7,82593.2,6082.0,139.9453125,139.9453125,0.0
703,82594.4,82612.8,82527.2,82583.8,25629.0,129.921875,129.921875,0.0
704,82583.8,82583.8,82496.2,82543.8,7138.0,117.3984375,117.3984375,0.0
705,82552.0,82581.1,82539.7,82574.0,4128.0,108.65625,108.65625,0.0
706,82574.9,82609.7,82444.9,82465.3,7259.0,91.8984375,91.8984375,0.0
707,82459.9,82529.5,82450.4,82529.5,10327.0,82.84375,82.84375,0.0
708,82533.6,82570.5,82487.9,82533.6,5208.0,75.1328125,75.1328125,0.0
709,82533.6,82570.5,82450.1,82456.7,6170.0,62.1015625,62.1015625,0.0
710,82456.2,82456.2,82364.6,82452.6,18068.0,50.859375,50.859375,0.0
711,82452.6,82561.7,82420.9,82557.5,6585.0,49.84375,49.84375,0.0
712,82541.0,82732.5,82508.9,82717.9,24146.0,61.2734375,61.2734375,0.0
713,82721.6,82750.0,82660.9,82749.9,7956.0,72.078125,72.078125,0.0
714,82749.9,82766.4,82699.7,82710.1,5273.0,76.546875,76.546875,0.0
715,82710.1,82807.6,82637.8,82742.8,9795.0,81.7890625,81.7890625,0.0
716,82739.3,82766.7,82656.8,82656.8,3375.0,78.1015625,78.1015625,0.0
717,82656.8,82750.3,82638.5,82728.4,4222.0,80.03125,80.03125,0.0
718,82728.4,82778.4,82721.2,82768.0,5202.0,83.796875,83.796875,0.0
719,82762.0,82815.9,82703.3,82710.1,9929.0,81.171875,81.171875,0.0
720,82713.3,82713.3,82619.2,82675.0,8385.0,75.3828125,75.3828125,0.0
721,82681.7,82931.5,82680.7,82931.4,15073.0,90.4453125,90.4453125,0.0
722,82931.5,82957.8,82852.1,82881.5,10984.0,97.234375,97.234375,0.0
723,82881.5,82953.2,82841.6,82892.7,11356.0,102.3359375,102.3359375,0.0
724,82896.6,82970.3,82870.1,82941.3,6136.0,109.046875,109.046875,0.0
725,82948.1,82995.0,82891.0,82899.2,6327.0,109.703125,109.703125,0.0
726,82907.5,82967.1,82812.0,82829.0,9037.0,103.3671875,103.3671875,0.0
727,82830.1,83053.8,82812.0,83041.4,15284.0,114.171875,114.171875,0.0
728,83053.1,83343.1,83053.1,83295.7,38016.0,141.6171875,141.6171875,0.0
729,83295.6,83351.2,83155.6,83228.5,9452.0,156.140625,156.140625,0.0
730,83236.9,83337.0,83236.9,83250.0,7117.0,167.4609375,167.4609375,0.0
731,83241.7,83241.7,83053.5,83127.0,41546.0,164.609375,164.609375,0.0
732,83126.1,83126.1,82951.0,82951.0,14525.0,146.4609375,146.4609375,0.0
733,82949.5,83037.2,82932.4,83012.9,5621.0,135.5078125,135.5078125,0.0
734,83002.0,83118.3,82996.0,83095.3,6014.0,131.953125,131.953125,0.0
735,83082.7,83120.9,83034.1,83045.2,4113.0,123.6640625,123.6640625,0.0
736,83051.4,83088.2,83015.6,83035.2,3492.0,114.96875,114.96875,0.0
737,83032.1,83187.9,83032.1,83044.6,6448.0,107.59375,107.59375,0.0
738,83039.7,83053.0,82948.6,82996.0,4963.0,96.71875,96.71875,0.0
739,82990.0,82990.0,82847.1,82879.6,13056.0,77.8046875,77.8046875,0.0
740,82887.9,83055.4,82887.9,83040.6,11412.0,74.9453125,74.9453125,0.0
741,83040.5,83168.9,83027.1,83142.4,4509.0,79.96875,79.96875,0.0
742,83142.7,83160.0,82995.9,83012.6,5393.0,72.640625,72.640625,0.0
743,83009.1,83240.3,82995.3,83159.1,11862.0,77.7578125,77.7578125,0.0
744,83159.0,83159.8,83064.3,83065.2,4129.0,73.390625,73.390625,0.0
745,83073.6,83160.1,83064.0,83128.6,4387.0,74.1875,74.1875,0.0
746,83128.5,83128.5,83037.6,83053.0,2391.0,67.9375,67.9375,0.0
747,83053.0,83063.7,82969.0,82987.2,1869.0,57.0234375,57.0234375,0.0
748,82988.2,83043.2,82978.0,82978.0,2917.0,47.0859375,47.0859375,0.0
749,82974.1,82974.1,82924.4,82924.4,3108.0,34.4921875,34.4921875,0.0
750,82924.5,82950.7,82903.5,82903.5,3799.0,22.5625,22.5625,0.0
751,82904.4,82943.6,82899.0,82926.2,7938.0,14.765625,14.765625,0.0
752,82926.2,83079.2,82926.2,83079.2,36803.0,20.6953125,20.6953125,0.0
753,83080.0,83114.7,82959.2,82959.2,4886.0,15.53125,15.53125,0.0
754,82959.1,82959.1,82793.4,82799.5,8111.0,-1.4296875,-1.4296875,0.0
755,82796.0,82827.2,82726.5,82772.8,8515.0,-16.828125,-16.828125,0.0
756,82767.3,82802.8,82747.5,82768.1,6283.0,-29.078125,-29.078125,0.0
757,82768.0,82775.3,82636.8,82680.8,6586.0,-45.3125,-45.3125,0.0
758,82680.8,82707.4,82616.9,82638.7,6030.0,-60.8671875,-60.8671875,0.0
759,82638.6,82711.8,82618.4,82618.4,6202.0,-73.984375,-73.984375,0.0
760,82618.4,82695.4,82500.1,82521.2,10768.0,-91.1640625,-91.1640625,0.0
761,82501.0,82521.3,82389.9,82470.1,18509.0,-107.6640625,-107.6640625,0.0
762,82469.3,82485.9,82382.7,82435.8,12156.0,-122.1015625,-122.1015625,0.0
763,82432.1,82530.0,82431.9,82509.6,7552.0,-126.140625,-126.140625,0.0
764,82509.9,82552.0,82480.8,82524.7,7396.0,-126.65625,-126.65625,0.0
765,82510.0,82528.1,82438.2,82443.3,5419.0,-132.109375,-132.109375,0.0
766,82446.4,82479.7,82381.1,82419.4,2903.0,-136.78125,-136.78125,0.0
767,82418.7,82448.0,82284.2,82313.2,6078.0,-147.359375,-147.359375,0.0
768,82317.0,82381.8,82257.2,82262.7,8322.0,-157.9921875,-157.9921875,0.0
769,82279.4,82417.8,82229.4,82300.1,9838.0,-161.5390625,-161.5390625,0.0
770,82300.1,82375.4,82229.0,82355.8,14190.0,-158.03125,-158.03125,0.0
771,82355.8,82385.9,82268.4,82284.7,9506.0,-159.15625,-159.15625,0.0
772,82268.2,82405.4,82268.2,82358.9,9579.0,-152.3046875,-152.3046875,0.0
773,82358.0,82375.9,82200.1,82281.1,6470.0,-151.40625,-151.40625,0.0
774,82286.5,82316.1,82221.9,82256.0,18679.0,-150.984375,-150.984375,0.0
775,82272.4,82360.0,82272.4,82308.6,4366.0,-144.734375,-144.734375,0.0
776,82307.5,82308.5,82208.6,82218.6,9752.0,-145.3671875,-145.3671875,0.0
777,82217.7,82360.9,82217.7,82360.9,9148.0,-132.859375,-132.859375,0.0
778,82341.3,82399.0,82309.4,82309.4,4196.0,-125.6484375,-125.6484375,0.0
779,82309.4,82353.7,82286.1,82317.2,4291.0,-117.9453125,-117.9453125,0.0
780,82313.1,82372.3,82294.0,82306.6,4651.0,-111.4140625,-111.4140625,0.0
781,82306.6,82457.7,82278.2,82278.2,9994.0,-107.296875,-107.296875,0.0
782,82267.6,82387.4,82256.5,82311.2,9736.0,-100.2109375,-100.2109375,0.0
783,82316.4,82401.0,82213.3,82361.6,31401.0,-89.5,-89.5,0.0
784,82353.3,82353.3,82087.2,82207.2,17951.0,-92.40625,-92.40625,0.0
785,82211.2,82229.2,82094.1,82094.1,10273.0,-102.6484375,-102.6484375,0.0
786,82094.2,82172.1,82050.7,82089.7,19987.0,-109.859375,-109.859375,0.0
787,82089.6,82200.0,82055.5,82200.0,4604.0,-105.453125,-105.453125,0.0
788,82200.7,82200.7,81943.8,81995.4,16179.0,-117.125,-117.125,0.0
789,82007.8,82099.5,81995.4,82057.6,9907.0,-119.96875,-119.96875,0.0
790,82057.7,82081.7,81990.1,82015.7,17310.0,-124.1796875,-124.1796875,0.0
791,82013.2,82148.5,82008.1,82120.8,29622.0,-117.6796875,-117.6796875,0.0
792,82124.4,82141.0,82045.5,82052.5,15856.0,-116.6875,-116.6875,0.0
793,82052.5,82270.8,82033.9,82270.7,11670.0,-97.171875,-97.171875,0.0
794,82270.7,82389.6,82160.5,82310.0,34207.0,-77.640625,-77.640625,0.0
795,82309.9,82309.9,82090.1,82120.3,12909.0,-76.5859375,-76.5859375,0.0
796,82117.5,82181.5,81982.3,82010.3,9110.0,-83.6640625,-83.6640625,0.0
797,82010.4,82067.1,81956.0,82042.3,8570.0,-85.703125,-85.703125,0.0
798,82038.6,82061.9,81913.8,81950.5,11482.0,-93.6484375,-93.6484375,0.0
799,81950.4,82032.4,81945.1,81985.9,7187.0,-95.9765625,-95.9765625,0.0
800,81973.8,82004.9,81846.1,81851.1,10167.0,-107.46875,-107.46875,0.0
801,81851.3,81854.3,81416.3,81444.9,69414.0,-147.6484375,-147.6484375,0.0
802,81444.9,81613.8,81340.6,81551.5,39167.0,-168.9375,-168.9375,0.0
803,81548.4,81591.1,80831.4,81134.0,196906.0,-217.0,-217.0,0.0
804,81149.3,81160.4,80919.0,81101.0,45283.0,-254.8125,-254.8125,0.0
805,81100.0,81444.4,81079.6,81328.8,30209.0,-263.359375,-263.359375,0.0
806,81323.7,81323.7,81129.8,81140.6,36412.0,-282.0703125,-282.0703125,0.0
807,81132.6,81159.4,80952.0,81011.6,32535.0,-303.8125,-303.8125,0.0
808,81011.6,81050.4,80705.1,80725.3,38780.0,-340.2109375,-340.2109375,0.0
809,80723.8,80963.9,80627.5,80945.5,42398.0,-347.2890625,-347.2890625,0.0
810,80957.6,81666.0,80957.6,81466.2,131612.0,-307.34375,-307.34375,0.0
811,81468.0,81877.6,81274.6,81711.1,61016.0,-253.0078125,-253.0078125,0.0
812,81711.1,81889.9,81500.2,81605.4,33883.0,-215.984375,-215.984375,0.0
813,81581.0,81707.1,81442.1,81606.9,30371.0,-184.3984375,-184.3984375,0.0
814,81602.9,81807.5,81594.8,81700.5,18544.0,-150.0859375,-150.0859375,0.0
815,81704.5,81821.2,81510.1,81821.2,35648.0,-111.859375,-111.859375,0.0
816,81825.1,82274.0,81710.7,82101.7,46923.0,-58.2578125,-58.2578125,0.0
817,82087.6,82581.6,82027.5,82511.1,70274.0,17.0546875,17.0546875,0.0
818,82511.3,82866.1,82486.5,82768.0,63226.0,96.3671875,96.3671875,0.0
819,82767.9,82982.8,82628.3,82982.8,31887.0,174.5390625,174.5390625,0.0
820,82982.7,82982.7,82657.5,82736.3,19758.0,214.1328125,214.1328125,0.0
821,82745.5,82971.2,82693.7,82878.7,22928.0,254.0703125,254.0703125,0.0
822,82904.5,82908.6,82685.7,82750.9,12906.0,272.2734375,272.2734375,0.0
823,82751.0,82887.6,82565.4,82874.2,24953.0,293.265625,293.265625,0.0
824,82874.1,83033.3,82795.5,83002.3,14212.0,316.5859375,316.5859375,0.0
825,83010.6,83427.0,82994.9,83316.3,37958.0,356.3046875,356.3046875,0.0
826,83320.1,83419.2,83150.8,83164.4,16894.0,371.2421875,371.2421875,0.0
827,83176.3,83300.0,83106.8,83270.4,9931.0,387.171875,387.171875,0.0
828,83252.6,83322.0,83008.6,83078.5,13767.0,379.9296875,379.9296875,0.0
829,83083.3,83191.8,82976.6,83191.8,11528.0,378.9609375,378.9609375,0.0
830,83199.9,83528.1,83116.8,83499.9,25737.0,398.4609375,398.4609375,0.0
831,83493.1,83499.9,83386.6,83496.4,18219.0,408.921875,408.921875,0.0
832,83496.4,83576.6,83367.6,83389.8,14373.0,403.953125,403.953125,0.0
833,83386.5,83583.2,83358.5,83565.7,5882.0,409.484375,409.484375,0.0
834,83564.7,83589.1,83495.9,83564.2,9029.0,409.03125,409.03125,0.0
835,83564.2,83567.0,83333.5,83333.5,10150.0,385.6171875,385.6171875,0.0
836,83333.4,83355.8,83152.8,83179.1,17827.0,350.5546875,350.5546875,0.0
837,83179.1,83306.3,83050.0,83302.2,11455.0,328.9140625,328.9140625,0.0
838,83311.7,83311.7,83137.3,83240.7,8036.0,303.3046875,303.3046875,0.0
839,83228.0,83278.0,83165.3,83272.9,7659.0,282.3515625,282.3515625,0.0
840,83268.7,83413.3,83182.0,83400.6,9926.0,272.90625,272.90625,0.0
841,83409.0,83420.5,83156.7,83156.7,9847.0,242.9375,242.9375,0.0
842,83156.6,83458.2,83136.0,83378.3,9308.0,234.3671875,234.3671875,0.0
843,83365.8,83487.3,83233.6,83282.3,8245.0,217.3203125,217.3203125,0.0
844,83286.5,83299.6,83106.7,83237.1,12591.0,197.8828125,197.8828125,0.0
845,83228.8,83428.0,83208.2,83400.3,11736.0,193.421875,193.421875,0.0
846,83400.4,83614.9,83355.6,83556.5,9782.0,200.1875,200.1875,0.0
847,83553.5,83566.5,83431.5,83466.6,5087.0,196.03125,196.03125,0.0
848,83455.0,83696.9,83436.8,83671.7,14552.0,206.8984375,206.8984375,0.0
849,83660.6,83887.3,83660.6,83796.7,25035.0,223.0234375,223.0234375,0.0
850,83810.9,83866.3,83527.8,83527.8,8582.0,211.6640625,211.6640625,0.0
851,83508.9,83671.5,83500.1,83644.1,7905.0,209.6328125,209.6328125,0.0
852,83644.0,83704.1,83595.4,83648.1,8093.0,205.9765625,205.9765625,0.0
853,83648.2,83792.6,83612.6,83745.6,7432.0,208.5390625,208.5390625,0.0
854,83753.4,83836.6,83745.2,83810.6,14244.0,213.3515625,213.3515625,0.0
855,83810.6,83911.9,83801.6,83908.4,9001.0,222.5,222.5,0.0
856,83909.4,83988.6,83880.9,83988.6,11285.0,233.5234375,233.5234375,0.0
857,83988.5,84346.8,83980.2,84217.3,20381.0,257.7421875,257.7421875,0.0
858,84217.2,84217.2,84061.1,84092.6,8302.0,263.8359375,263.8359375,0.0
859,84079.8,84182.5,83988.6,84143.9,7843.0,269.6953125,269.6953125,0.0
860,84153.3,84185.7,83947.6,84021.0,8177.0,261.40625,261.40625,0.0
861,84016.8,84163.7,83968.7,84027.8,12205.0,252.4765625,252.4765625,0.0
862,84021.4,84043.1,83807.6,83847.9,9911.0,228.2578125,228.2578125,0.0
863,83843.7,83856.9,83719.5,83753.7,9225.0,199.1640625,199.1640625,0.0
864,83753.7,83776.9,83628.0,83628.0,8345.0,164.0703125,164.0703125,0.0
865,83627.2,83704.8,83567.2,83666.8,14747.0,137.796875,137.796875,0.0
866,83673.5,83715.7,83608.1,83699.0,5977.0,118.21875,118.21875,0.0
867,83695.6,83719.0,83549.8,83549.8,3452.0,89.6328125,89.6328125,0.0
868,83555.8,83589.6,83380.5,83405.1,40093.0,54.6640625,54.6640625,0.0
869,83408.1,83495.8,83404.0,83440.7,9717.0,29.484375,29.484375,0.0
870,83428.2,83583.5,83428.2,83571.6,7534.0,19.859375,19.859375,0.0
871,83571.5,83598.2,83471.9,83564.6,6870.0,11.5390625,11.5390625,0.0
872,83564.5,83603.3,83409.2,83445.4,6639.0,-4.6171875,-4.6171875,0.0
873,83436.3,83466.5,83282.1,83453.4,7506.0,-16.5859375,-16.5859375,0.0
874,83452.5,83527.9,83427.1,83512.6,5215.0,-21.0546875,-21.0546875,0.0
875,83516.7,83790.7,83504.2,83747.7,11180.0,-5.5625,-5.5625,0.0
876,83757.6,83895.3,83741.6,83858.9,10276.0,15.5078125,15.5078125,0.0
877,83860.0,83932.9,83826.0,83932.9,6560.0,37.7421875,37.7421875,0.0
878,83940.1,83984.9,83859.6,83950.7,11958.0,56.15625,56.15625,0.0
879,83937.7,83937.7,83837.1,83860.8,7627.0,62.7734375,62.7734375,0.0
880,83860.7,83988.5,83829.5,83944.8,3462.0,73.9375,73.9375,0.0
881,83937.9,84109.1,83936.9,84099.5,15827.0,94.1796875,94.1796875,0.0
882,84097.6,84195.8,84085.7,84107.1,6837.0,109.578125,109.578125,0.0
883,84141.4,84194.8,84112.1,84128.8,5869.0,122.125,122.125,0.0
884,84128.8,84152.8,84085.4,84138.0,5619.0,131.296875,131.296875,0.0
885,84144.3,84282.8,84077.0,84253.4,11736.0,146.1953125,146.1953125,0.0
886,84253.5,84346.9,84108.1,84123.6,12369.0,145.84375,145.84375,0.0
887,84123.6,84243.2,84105.0,84183.7,6456.0,148.703125,148.703125,0.0
888,84183.7,84407.1,84175.8,84356.4,12382.0,163.0234375,163.0234375,0.0
889,84350.7,84350.7,84034.2,84086.3,10004.0,150.8359375,150.8359375,0.0
890,84076.6,84152.9,84047.1,84143.1,8864.0,144.1015625,144.1015625,0.0
891,84143.0,84386.4,84143.0,84366.4,7931.0,154.9921875,154.9921875,0.0
892,84370.6,84424.5,84153.4,84209.8,9858.0,149.2734375,149.2734375,0.0
893,84209.5,84308.4,84150.1,84244.1,10672.0,145.8203125,145.8203125,0.0
894,84231.7,84277.4,84197.8,84265.0,4751.0,143.125,143.125,0.0
895,84269.4,84294.7,84186.8,84188.0,4961.0,133.2421875,133.2421875,0.0
896,84197.3,84214.2,84110.1,84163.8,8754.0,122.046875,122.046875,0.0
897,84167.6,84237.4,84125.5,84197.2,7185.0,114.546875,114.546875,0.0
898,84199.2,84214.4,84134.1,84178.5,4214.0,105.875,105.875,0.0
899,84182.8,84243.3,84110.0,84110.1,9177.0,92.4140625,92.4140625,0.0
900,84110.0,84145.0,84000.9,84019.7,11135.0,73.6015625,73.6015625,0.0
901,84028.0,84028.1,83827.1,83878.1,31049.0,46.734375,46.734375,0.0
902,83878.0,84009.6,83856.5,83953.2,4463.0,31.1484375,31.1484375,0.0
903,83953.2,83980.8,83895.1,83918.3,6474.0,15.796875,15.796875,0.0
904,83914.2,83935.5,83852.8,83852.8,6679.0,-1.640625,-1.640625,0.0
905,83841.9,83860.5,83741.6,83755.0,7145.0,-23.0859375,-23.0859375,0.0
906,83759.2,83974.9,83745.7,83964.7,7273.0,-22.8984375,-22.8984375,0.0
907,83964.7,84032.4,83898.7,83969.7,9174.0,-22.09375,-22.09375,0.0
908,83969.7,84129.4,83968.1,84078.1,7156.0,-12.5546875,-12.5546875,0.0
909,84073.9,84201.0,84073.0,84196.5,8198.0,4.5,4.5,0.0
910,84201.7,84201.7,84025.3,84045.2,8063.0,5.7421875,5.7421875,0.0
911,84037.6,84037.8,83930.5,83979.7,5928.0,1.4296875,1.4296875,0.0
912,83977.9,83988.5,83936.0,83982.1,8969.0,-1.78125,-1.78125,0.0
913,83979.3,83979.3,83847.1,83847.1,3779.0,-15.0390625,-15.0390625,0.0
914,83847.2,83916.9,83827.6,83827.6,7451.0,-26.8203125,-26.8203125,0.0
915,83826.8,83826.8,83671.6,83685.5,10288.0,-47.0703125,-47.0703125,0.0
916,83677.2,83750.0,83586.7,83735.2,11544.0,-58.4375,-58.4375,0.0
917,83728.8,83728.8,83536.6,83616.9,42094.0,-76.109375,-76.109375,0.0
918,83619.0,83698.3,83610.0,83610.6,4024.0,-89.59375,-89.59375,0.0
919,83608.5,83630.5,83587.0,83611.6,4610.0,-99.0625,-99.0625,0.0
920,83615.8,83753.0,83608.5,83696.0,8401.0,-98.6171875,-98.6171875,0.0
921,83696.0,83808.4,83672.4,83771.7,8045.0,-91.109375,-91.109375,0.0
922,83771.9,83797.2,83687.7,83743.3,7048.0,-86.453125,-86.453125,0.0
923,83749.0,83833.7,83689.7,83817.0,7983.0,-75.9375,-75.9375,0.0
924,83825.4,83826.3,83705.9,83740.7,7670.0,-72.921875,-72.921875,0.0
925,83740.1,83775.0,83627.8,83677.6,7738.0,-74.7578125,-74.7578125,0.0
926,83666.0,83684.1,83608.1,83608.1,5996.0,-80.890625,-80.890625,0.0
927,83608.2,83629.2,83549.2,83576.1,6533.0,-87.328125,-87.328125,0.0
928,83583.8,83622.3,83548.1,83548.2,7330.0,-93.6015625,-93.6015625,0.0
929,83555.1,83706.1,83555.1,83672.0,10687.0,-87.578125,-87.578125,0.0
930,83678.4,84299.9,83579.7,84099.8,48233.0,-47.734375,-47.734375,0.0
931,84092.4,84256.8,83848.1,83896.1,20421.0,-32.21875,-32.21875,0.0
932,83897.1,84299.9,83792.0,84270.3,17872.0,10.15625,10.15625,0.0
933,84261.5,84293.4,83986.8,84269.2,10392.0,43.15625,43.15625,0.0
934,84269.3,84820.2,84269.3,84762.7,44408.0,107.8828125,107.8828125,0.0
935,84762.7,84900.0,84485.0,84890.9,32741.0,167.59375,167.59375,0.0
936,84890.9,85001.8,84816.5,84976.8,62131.0,219.3125,219.3125,0.0
937,84972.3,85140.8,84857.4,84864.4,30059.0,248.3671875,248.3671875,0.0
938,84860.9,84992.7,84711.4,84800.2,12249.0,263.1875,263.1875,0.0
939,84797.1,85040.4,84796.9,84863.8,11989.0,276.8671875,276.8671875,0.0
940,84855.5,85041.6,84700.0,85007.8,10696.0,295.9140625,295.9140625,0.0
941,85007.8,85267.7,85007.8,85169.7,18893.0,320.3828125,320.3828125,0.0
942,85171.3,85279.8,84913.6,85028.8,11743.0,324.6640625,324.6640625,0.0
943,85028.8,85028.8,84774.4,84815.3,17450.0,307.2890625,307.2890625,0.0
944,84815.3,84968.6,84772.1,84907.1,9999.0,297.4921875,297.4921875,0.0
945,84917.0,84984.1,84649.0,84660.5,12520.0,266.7578125,266.7578125,0.0
946,84656.3,84699.8,84407.8,84436.5,15972.0,221.765625,221.765625,0.0
947,84434.9,84539.6,84235.7,84261.3,11651.0,170.015625,170.015625,0.0
948,84265.7,84645.9,84251.6,84645.8,25414.0,158.203125,158.203125,0.0
949,84640.6,84671.3,84374.2,84546.2,8208.0,139.203125,139.203125,0.0
950,84534.6,84682.1,84494.5,84649.9,18914.0,131.0,131.0,0.0
951,84650.6,84986.8,84570.9,84893.5,17548.0,142.515625,142.515625,0.0
952,84893.4,85162.0,84781.0,85125.8,20141.0,168.4375,168.4375,0.0
953,85141.6,85217.2,85078.1,85179.5,8645.0,191.1171875,191.1171875,0.0
954,85179.5,85427.9,85162.8,85400.7,20955.0,224.3515625,224.3515625,0.0
955,85403.5,85488.7,85308.4,85417.0,8141.0,249.1328125,249.1328125,0.0
956,85417.0,85417.0,85030.7,85069.6,20538.0,238.0,238.0,0.0
957,85055.6,85190.8,85055.6,85060.6,6663.0,225.8515625,225.8515625,0.0
958,85060.1,85154.7,85000.1,85122.8,11759.0,218.7109375,218.7109375,0.0
959,85122.8,85122.8,84836.1,84836.2,16029.0,187.765625,187.765625,0.0
960,84836.2,85103.4,84806.1,84820.4,13616.0,160.1171875,160.1171875,0.0
961,84812.1,84833.6,84582.3,84582.3,12104.0,117.640625,117.640625,0.0
962,84578.1,84628.0,84460.8,84469.8,16158.0,74.046875,74.046875,0.0
