bar,open,high,low,close,volume,gpu_value,cpu_value,diff
314,85748.2,85823.4,85698.3,85698.3,4213.0,-1.00285944e+06,-452390.0,550469.44
315,85698.2,85706.7,85631.2,85631.2,4632.0,-1.0899276e+06,-457022.0,632905.6
316,85632.3,85754.7,85625.5,85739.9,3221.0,-1.0026213e+06,-453801.0,548820.3
317,85747.2,85816.0,85691.2,85715.2,4803.0,-1.0899471e+06,-458604.0,631343.1
318,85722.2,85737.1,85632.0,85659.7,3118.0,-1.1770785e+06,-461722.0,715356.5
319,85661.6,85687.8,85644.3,85668.9,5380.0,-1.2642324e+06,-456342.0,807890.4
320,85664.7,85768.7,85664.7,85768.7,3704.0,-1.1769821e+06,-452638.0,724344.1
321,85775.8,85825.9,85674.0,85674.0,4334.0,-1.0897159e+06,-456972.0,632743.9
322,85661.1,85722.1,85629.1,85722.1,3253.0,-1.1767591e+06,-453719.0,723040.1
323,85718.0,85751.9,85661.0,85667.1,3712.0,-1.0896545e+06,-457431.0,632223.5
324,85667.1,85696.1,85603.6,85696.1,4164.0,-1.176643e+06,-453267.0,723376.0
325,85682.4,85804.0,85669.9,85767.0,16307.0,-1.2634858e+06,-436960.0,826525.75
326,85759.8,85850.0,85747.8,85850.0,3203.0,-1.3499831e+06,-433757.0,916226.1
327,85854.0,85901.0,85835.9,85835.9,3468.0,-1.4363945e+06,-437225.0,999169.5
328,85832.3,85889.4,85832.3,85889.4,4198.0,-1.3496076e+06,-433027.0,916580.6
329,85890.3,85902.1,85825.9,85852.1,3332.0,-1.4362685e+06,-436359.0,999909.5
330,85852.1,85930.9,85852.1,85878.5,3155.0,-1.5228032e+06,-433204.0,1.0895992e+06
331,85874.2,85874.2,85692.2,85700.0,4425.0,-1.4363145e+06,-437629.0,998685.5
332,85699.9,85699.9,85474.5,85474.5,8504.0,-1.5226665e+06,-446133.0,1.0765335e+06
333,85473.9,85526.3,85420.3,85486.2,9694.0,-1.6089008e+06,-436439.0,1.1724618e+06
334,85501.5,85604.9,85480.8,85572.9,10546.0,-1.6947511e+06,-425893.0,1.2688581e+06
335,85568.5,85583.0,85450.0,85493.9,6985.0,-1.7803442e+06,-432878.0,1.3474662e+06
336,85489.0,85582.8,85474.2,85555.8,32121.0,-1.6946288e+06,-400757.0,1.2938718e+06
337,85555.7,85555.7,85450.0,85476.3,4223.0,-1.6086035e+06,-404980.0,1.2036235e+06
338,85480.4,85523.9,85469.1,85472.7,7586.0,-1.6944328e+06,-412566.0,1.2818668e+06
339,85469.1,85523.7,85427.6,85442.0,8565.0,-1.7800749e+06,-421131.0,1.3589439e+06
340,85442.0,85567.2,85442.0,85514.8,5399.0,-1.6944176e+06,-415732.0,1.2786856e+06
341,85512.3,85561.3,85399.6,85561.3,6553.0,-1.7801289e+06,-409179.0,1.3709499e+06
342,85553.0,85729.4,85524.2,85654.8,5704.0,-1.6944655e+06,-403475.0,1.2909905e+06
343,85654.9,85931.1,85654.9,85913.5,16924.0,-1.6085514e+06,-386551.0,1.2220004e+06
344,85914.5,86012.0,85878.8,85878.8,10279.0,-1.5224428e+06,-396830.0,1.1256128e+06
345,85883.0,85996.5,85883.0,85948.5,6728.0,-1.6084368e+06,-390102.0,1.2183348e+06
346,85950.9,85979.7,85879.3,85879.3,3159.0,-1.6944235e+06,-393261.0,1.3011625e+06
347,85875.2,85875.2,85723.7,85741.6,6791.0,-1.6084592e+06,-400052.0,1.2084072e+06
348,85745.6,85828.9,85745.6,85783.2,3525.0,-1.69432e+06,-396527.0,1.297793e+06
349,85762.6,85807.2,85753.7,85778.3,2848.0,-1.779967e+06,-399375.0,1.380592e+06
350,85768.1,85816.5,85768.1,85816.5,4345.0,-1.6941436e+06,-395030.0,1.2991136e+06
351,85816.6,85888.1,85804.1,85871.0,3167.0,-1.7798314e+06,-391863.0,1.3879684e+06
352,85863.5,85912.7,85846.6,85887.0,7238.0,-1.6941352e+06,-384625.0,1.3095102e+06
353,85889.3,85957.3,85854.7,85957.3,2948.0,-1.6082331e+06,-381677.0,1.2265561e+06
354,85957.2,86040.2,85954.5,86032.3,5187.0,-1.693838e+06,-376490.0,1.317348e+06
355,86032.3,86077.6,86003.0,86058.2,4787.0,-1.7793618e+06,-371703.0,1.4076588e+06
356,86056.2,86121.1,86056.1,86056.2,4706.0,-1.6933498e+06,-376409.0,1.3169408e+06
357,86067.6,86115.4,86056.1,86056.1,3744.0,-1.779157e+06,-380153.0,1.399004e+06
358,86056.0,86056.0,85994.5,86026.6,2311.0,-1.6931168e+06,-382464.0,1.3106528e+06
359,86026.5,86060.7,86012.3,86059.4,3384.0,-1.607056e+06,-379080.0,1.227976e+06
360,86052.5,86089.3,86026.7,86087.3,3147.0,-1.5209382e+06,-375933.0,1.1450052e+06
361,86087.2,86164.4,86012.3,86022.5,4912.0,-1.6070685e+06,-380845.0,1.2262235e+06
362,86015.4,86086.4,85968.9,86082.1,4110.0,-1.5208478e+06,-376735.0,1.1441128e+06
363,86062.7,86078.7,86027.4,86062.1,2589.0,-1.4345385e+06,-379324.0,1.0552145e+06
364,86068.1,86117.8,86020.7,86040.4,3568.0,-1.3482288e+06,-382892.0,965336.75
365,86040.5,86048.8,85957.1,85980.7,3070.0,-1.4344829e+06,-385962.0,1.0485209e+06
366,85978.0,86169.3,85967.8,86135.8,4361.0,-1.5207329e+06,-381601.0,1.1391319e+06
367,86135.8,86248.1,86031.1,86060.6,6480.0,-1.6066509e+06,-388081.0,1.2185699e+06
368,86056.3,86067.4,86014.9,86014.9,2417.0,-1.5204256e+06,-390498.0,1.1299276e+06
369,86010.6,86130.3,86010.6,86121.1,5066.0,-1.4343379e+06,-385432.0,1.0489059e+06
370,86116.7,86126.7,86075.7,86095.0,4595.0,-1.3482304e+06,-390027.0,958203.4
371,86092.5,86129.6,86060.8,86069.6,2470.0,-1.2620138e+06,-392497.0,869516.75
372,86075.4,86081.5,86056.1,86062.0,5649.0,-1.3480955e+06,-398146.0,949949.5
373,86056.0,86119.4,86048.2,86119.4,3238.0,-1.4340474e+06,-394908.0,1.0391394e+06
374,86128.0,86220.8,86122.8,86216.6,5249.0,-1.3480536e+06,-389659.0,958394.6
375,86204.5,86322.9,86183.2,86192.3,9061.0,-1.4338241e+06,-398720.0,1.0351041e+06
376,86192.2,86192.2,86142.7,86170.0,2753.0,-1.519605e+06,-401473.0,1.118132e+06
377,86182.3,86340.0,86182.3,86301.2,7937.0,-1.6052626e+06,-393536.0,1.2117266e+06
378,86305.9,86338.2,86290.0,86290.0,3039.0,-1.5195306e+06,-396575.0,1.1229556e+06
379,86286.2,86309.2,86236.0,86258.9,5341.0,-1.6051941e+06,-401916.0,1.2032781e+06
380,86257.3,86338.3,86244.4,86303.6,3256.0,-1.6909239e+06,-398660.0,1.2922639e+06
381,86303.6,86309.6,86250.7,86302.4,2599.0,-1.6052009e+06,-401259.0,1.2039419e+06
382,86303.6,86344.9,86277.8,86340.4,4060.0,-1.6908581e+06,-397199.0,1.2936591e+06
383,86338.3,86344.8,86258.4,86286.1,3108.0,-1.7764829e+06,-400307.0,1.3761759e+06
384,86286.4,86309.7,86252.1,86309.7,2156.0,-1.6908168e+06,-398151.0,1.2926658e+06
385,86314.0,86344.9,86299.6,86344.9,3074.0,-1.776344e+06,-395077.0,1.381267e+06
386,86344.8,86344.8,86286.7,86324.9,5096.0,-1.8618791e+06,-400173.0,1.4617061e+06
387,86334.8,86338.0,86254.7,86263.5,5631.0,-1.9473924e+06,-405804.0,1.5415884e+06
388,86267.7,86292.5,86240.0,86256.2,2701.0,-2.0327258e+06,-408505.0,1.6242208e+06
389,86254.1,86254.1,86193.9,86207.5,2405.0,-1.9474311e+06,-410910.0,1.5365211e+06
390,86207.6,86266.1,86207.6,86266.1,6706.0,-2.0310581e+06,-404204.0,1.6268541e+06
391,86267.1,86301.8,86220.0,86237.4,3000.0,-2.115205e+06,-407204.0,1.708001e+06
392,86238.3,86307.1,86219.1,86219.1,4243.0,-2.0307445e+06,-411447.0,1.6192975e+06
393,86217.2,86256.4,86160.5,86238.5,3859.0,-2.1147072e+06,-407588.0,1.7071192e+06
394,86242.7,86250.0,86205.0,86214.2,3779.0,-2.0306605e+06,-411367.0,1.6192935e+06
395,86205.6,86205.6,86062.1,86062.1,8078.0,-2.114765e+06,-419445.0,1.69532e+06
396,86062.1,86067.8,86017.3,86036.8,5860.0,-2.1985992e+06,-425305.0,1.7732942e+06
397,86033.7,86033.7,85869.9,85932.9,9270.0,-2.1142995e+06,-434575.0,1.6797245e+06
398,85932.5,85949.1,85905.2,85905.2,2510.0,-2.0296638e+06,-437085.0,1.5925788e+06
399,85902.4,85918.0,85846.1,85853.2,5250.0,-2.114164e+06,-442335.0,1.671829e+06
400,85864.9,85889.3,85829.6,85867.5,2686.0,-2.1987975e+06,-439649.0,1.7591485e+06
401,85855.7,85940.4,85855.7,85928.9,6484.0,-2.2831e+06,-433165.0,1.849935e+06
402,85926.0,85937.7,85894.7,85927.0,2066.0,-2.1988418e+06,-435231.0,1.7636108e+06
403,85928.6,86085.2,85894.1,86085.2,17823.0,-2.2829338e+06,-417408.0,1.8655258e+06
404,86085.1,86225.3,86025.6,86058.2,69246.0,-2.3668072e+06,-486654.0,1.8801532e+06
405,86058.2,86058.2,85965.0,85970.3,4219.0,-2.2829172e+06,-490873.0,1.7920442e+06
406,85969.8,86053.8,85968.7,86053.8,2784.0,-2.366738e+06,-488089.0,1.878649e+06
407,86054.0,86116.5,86018.3,86113.2,1520.0,-2.4504712e+06,-486569.0,1.9639022e+06
408,86112.1,86142.0,86038.7,86071.7,3330.0,-2.3664815e+06,-489899.0,1.8765825e+06
409,86071.6,86087.8,86033.8,86065.8,3745.0,-2.4502115e+06,-493644.0,1.9565675e+06
410,86070.7,86154.0,86070.7,86154.0,2658.0,-2.3664948e+06,-490986.0,1.8755088e+06
411,86158.8,86187.3,86136.3,86136.3,1825.0,-2.4501762e+06,-492811.0,1.9573652e+06
412,86136.1,86157.2,86093.9,86127.3,2414.0,-2.5335748e+06,-495225.0,2.0383498e+06
413,86123.1,86146.9,86092.1,86096.5,2241.0,-2.6167788e+06,-497466.0,2.1193128e+06
414,86107.5,86107.5,86049.8,86084.9,3268.0,-2.6997638e+06,-500734.0,2.1990298e+06
415,86070.8,86144.4,86070.8,86139.5,1926.0,-2.6169742e+06,-498808.0,2.1181662e+06
416,86139.4,86208.2,86112.7,86112.7,2857.0,-2.6996492e+06,-501665.0,2.1979842e+06
417,86129.9,86198.7,86124.3,86198.7,2111.0,-2.617042e+06,-499554.0,2.117488e+06
418,86200.0,86219.3,86138.3,86138.3,2441.0,-2.6993278e+06,-501995.0,2.1973328e+06
419,86135.0,86216.6,86133.7,86188.1,3033.0,-2.6169418e+06,-498962.0,2.1179798e+06
420,86192.4,86234.1,86161.2,86211.7,3270.0,-2.6989162e+06,-495692.0,2.2032242e+06
421,86211.6,86254.0,86118.7,86118.7,3784.0,-2.6167765e+06,-499476.0,2.1173005e+06
422,86120.6,86120.6,85981.3,86023.5,3653.0,-2.5345342e+06,-503129.0,2.0314052e+06
423,86038.5,86096.8,86002.0,86002.0,4179.0,-2.6166122e+06,-507308.0,2.1093042e+06
424,85999.1,86081.7,85999.1,86061.1,2863.0,-2.5344162e+06,-504445.0,2.0299712e+06
425,86060.1,86084.1,86005.2,86012.3,3312.0,-2.452334e+06,-507757.0,1.944577e+06
426,86012.4,86124.6,85990.8,86002.0,5335.0,-2.3696215e+06,-513092.0,1.8565295e+06
427,85997.7,86007.1,85951.4,85959.4,2851.0,-2.28678e+06,-515943.0,1.770837e+06
428,85959.3,85959.3,85800.9,85849.9,5078.0,-2.3693638e+06,-521021.0,1.8483428e+06
429,85857.6,85951.9,85857.6,85947.3,1962.0,-2.4519342e+06,-519059.0,1.9328752e+06
430,85956.3,86015.1,85938.5,85938.6,5221.0,-2.3691678e+06,-524280.0,1.8448878e+06
431,85932.1,85932.1,85836.9,85881.4,6432.0,-2.2863518e+06,-530712.0,1.7556398e+06
432,85891.7,86089.3,85891.7,85985.1,7549.0,-2.2033815e+06,-523163.0,1.6802185e+06
433,85991.3,86020.3,85972.0,85972.0,3266.0,-2.1200302e+06,-526429.0,1.5936012e+06
434,85966.9,85993.7,85933.9,85973.8,3496.0,-2.2031485e+06,-522933.0,1.6802155e+06
435,85961.0,85970.4,85883.3,85888.5,3662.0,-2.1201585e+06,-526595.0,1.5935635e+06
436,85888.0,85888.0,85852.1,85869.9,2574.0,-2.0369988e+06,-529169.0,1.5078298e+06
437,85861.3,85874.5,85800.0,85845.3,2784.0,-2.1199728e+06,-531953.0,1.5880198e+06
438,85850.4,85866.5,85758.0,85774.0,10196.0,-2.0370136e+06,-542149.0,1.4948646e+06
439,85770.5,85770.5,85695.5,85742.7,8930.0,-2.1197255e+06,-551079.0,1.5686465e+06
440,85742.6,85742.6,85650.0,85692.3,5327.0,-2.2022775e+06,-556406.0,1.6458715e+06
441,85692.3,85763.5,85692.3,85763.5,3544.0,-2.2846952e+06,-552862.0,1.7318332e+06
442,85763.4,85831.0,85748.6,85819.0,4699.0,-2.3670112e+06,-548163.0,1.8188482e+06
443,85823.3,85843.9,85761.2,85765.4,4608.0,-2.2846575e+06,-552771.0,1.7318865e+06
444,85765.3,85780.9,85723.6,85729.4,3187.0,-2.2023042e+06,-555958.0,1.6463462e+06
445,85727.3,85764.0,85685.6,85692.1,5761.0,-2.2844038e+06,-561719.0,1.7226848e+06
446,85691.1,85804.9,85654.5,85783.9,3678.0,-2.2020142e+06,-558041.0,1.6439732e+06
447,85784.8,85822.1,85700.1,85700.1,5072.0,-2.2840468e+06,-563113.0,1.7209338e+06
448,85700.0,85700.0,85650.0,85657.6,3991.0,-2.3652072e+06,-567104.0,1.7981032e+06
449,85657.6,85657.6,85601.1,85619.1,7419.0,-2.4461712e+06,-574523.0,1.8716482e+06
450,85619.6,85649.6,85600.0,85600.0,3742.0,-2.3643638e+06,-578265.0,1.7860988e+06
451,85600.0,85667.6,85600.0,85655.6,2979.0,-2.281381e+06,-575286.0,1.706095e+06
452,85641.1,85641.1,85606.0,85606.0,3229.0,-2.1983478e+06,-578515.0,1.6198328e+06
453,85600.0,85710.8,85588.3,85681.6,8372.0,-2.115156e+06,-570143.0,1.545013e+06
454,85677.5,85732.0,85669.1,85717.2,3388.0,-2.0315669e+06,-566755.0,1.4648119e+06
455,85713.0,85839.8,85713.0,85747.9,13622.0,-2.114845e+06,-553133.0,1.561712e+06
456,85755.1,85777.9,85710.1,85727.9,4033.0,-2.0315454e+06,-557166.0,1.4743794e+06
457,85714.0,85727.9,85639.6,85686.6,4296.0,-1.9476581e+06,-561462.0,1.3861961e+06
458,85687.3,85687.3,85548.0,85615.8,5345.0,-1.8638215e+06,-566807.0,1.2970145e+06
459,85613.0,85663.5,85533.1,85663.5,7573.0,-1.779639e+06,-559234.0,1.220405e+06
460,85666.8,85782.0,85618.0,85618.0,8897.0,-1.8634159e+06,-568131.0,1.2952849e+06
461,85621.1,85630.4,85570.6,85627.3,3147.0,-1.9469116e+06,-564984.0,1.3819276e+06
462,85635.8,85697.5,85627.4,85655.6,3532.0,-2.0304395e+06,-561452.0,1.4689875e+06
463,85652.8,85659.1,85604.3,85659.1,4554.0,-1.9465018e+06,-556898.0,1.3896038e+06
464,85669.4,85729.7,85650.1,85672.0,3026.0,-1.862349e+06,-553872.0,1.308477e+06
465,85663.3,85706.7,85610.2,85610.2,5217.0,-1.7779982e+06,-559089.0,1.2189092e+06
466,85608.2,85635.8,85570.2,85622.3,3904.0,-1.8622756e+06,-555185.0,1.3070906e+06
467,85629.1,85700.6,85614.6,85677.6,4544.0,-1.9465189e+06,-550641.0,1.3958779e+06
468,85677.6,85714.4,85666.9,85705.9,2819.0,-2.0304544e+06,-547822.0,1.4826324e+06
469,85705.9,85723.0,85666.1,85666.3,2148.0,-1.9462534e+06,-549970.0,1.3962834e+06
470,85666.2,85703.8,85638.3,85682.5,3588.0,-2.0301702e+06,-546382.0,1.4837882e+06
471,85680.5,85730.5,85654.1,85696.0,4799.0,-2.1138008e+06,-541583.0,1.5722178e+06
472,85689.5,85709.4,85627.8,85627.8,5447.0,-2.0299745e+06,-547030.0,1.4829445e+06
473,85625.0,85655.8,85555.5,85559.8,4459.0,-2.1136805e+06,-551489.0,1.5621915e+06
474,85564.9,85657.3,85564.9,85618.3,5351.0,-2.0288602e+06,-546138.0,1.4827222e+06
475,85617.3,85669.2,85602.1,85648.0,2294.0,-1.9438199e+06,-543844.0,1.3999759e+06
476,85647.9,85647.9,85543.9,85583.7,4378.0,-1.8588512e+06,-548222.0,1.3106292e+06
477,85586.0,85586.0,85548.5,85573.6,3724.0,-1.9435225e+06,-551946.0,1.3915765e+06
478,85573.0,85629.0,85552.6,85624.7,6905.0,-1.8580946e+06,-545041.0,1.3130536e+06
479,85624.7,85624.7,85566.8,85578.8,4323.0,-1.9432174e+06,-549364.0,1.3938534e+06
480,85576.0,85636.0,85562.7,85631.7,6170.0,-2.0278192e+06,-543194.0,1.4846252e+06
481,85615.4,85650.7,85588.0,85604.5,5528.0,-1.9433166e+06,-548722.0,1.3945946e+06
482,85604.4,85608.2,85542.0,85590.6,11641.0,-2.0275694e+06,-560363.0,1.4672064e+06
483,85590.6,85656.1,85501.2,85629.1,8618.0,-2.1117722e+06,-551745.0,1.5600272e+06
484,85619.6,85666.1,85604.8,85666.1,11701.0,-2.0277042e+06,-540044.0,1.4876602e+06
485,85680.0,85762.5,85631.2,85631.2,19912.0,-2.1114028e+06,-559956.0,1.5514468e+06
486,85630.2,85630.2,85558.1,85577.5,8144.0,-2.1950202e+06,-568100.0,1.6269202e+06
487,85599.6,85620.5,85485.0,85518.3,4472.0,-2.2782042e+06,-572572.0,1.7056322e+06
488,85520.4,85536.4,85455.1,85462.1,3761.0,-2.3615032e+06,-576333.0,1.7851702e+06
489,85469.1,85527.2,85457.5,85527.2,5913.0,-2.2781702e+06,-570420.0,1.7077502e+06
490,85516.7,85541.7,85474.8,85499.5,4240.0,-2.3613172e+06,-574660.0,1.7866572e+06
491,85499.5,85512.8,85477.6,85496.9,3884.0,-2.2783398e+06,-578544.0,1.6997958e+06
492,85496.9,85516.1,85487.7,85516.1,2319.0,-2.3611022e+06,-576225.0,1.7848772e+06
493,85512.7,85536.2,85505.6,85509.6,2976.0,-2.2781685e+06,-579201.0,1.6989675e+06
494,85514.9,85535.1,85438.1,85513.3,7962.0,-2.3611362e+06,-571239.0,1.7898972e+06
495,85521.4,85528.7,85482.0,85504.2,7172.0,-2.4438825e+06,-578411.0,1.8654715e+06
496,85504.1,85504.1,85387.9,85458.0,18297.0,-2.3607375e+06,-596708.0,1.7640295e+06
497,85447.9,85491.8,85408.0,85417.6,5314.0,-2.277453e+06,-602022.0,1.675431e+06
498,85429.0,85483.7,85403.2,85461.9,2438.0,-2.3607002e+06,-599584.0,1.7611162e+06
499,85461.9,85513.3,85409.2,85414.0,2979.0,-2.2769308e+06,-602563.0,1.6743678e+06
500,85408.2,85408.2,85161.3,85164.3,39030.0,-2.3603498e+06,-641593.0,1.7187568e+06
501,85160.1,85331.3,85155.4,85173.1,30477.0,-2.2764658e+06,-611116.0,1.6653498e+06
502,85168.9,85258.7,85168.9,85220.2,7878.0,-2.1919508e+06,-603238.0,1.5887128e+06
503,85235.2,85317.8,85183.1,85287.0,7815.0,-2.107013e+06,-595423.0,1.51159e+06
504,85289.0,85333.4,85262.8,85309.2,6174.0,-2.022013e+06,-589249.0,1.432764e+06
505,85313.5,85363.1,85289.8,85333.1,5400.0,-1.9365419e+06,-583849.0,1.3526929e+06
506,85333.0,85333.0,85271.7,85271.7,2489.0,-2.0217756e+06,-586338.0,1.4354376e+06
507,85271.8,85323.1,85250.0,85312.8,4338.0,-1.9363275e+06,-582000.0,1.3543275e+06
508,85314.8,85351.5,85282.4,85288.7,2753.0,-2.021772e+06,-584753.0,1.437019e+06
509,85294.6,85294.6,85197.3,85197.3,11465.0,-2.1069988e+06,-596218.0,1.5107808e+06
510,85208.0,85302.4,85180.7,85225.4,21586.0,-2.0215276e+06,-574632.0,1.4468956e+06
511,85233.8,85245.6,85111.1,85164.5,18436.0,-2.106804e+06,-593068.0,1.513736e+06
512,85156.0,85156.0,84600.0,84823.2,231593.0,-2.1920025e+06,-824661.0,1.3673415e+06
513,84823.2,84845.1,83173.2,83177.4,590196.0,-2.1066468e+06,-1.414857e+06,691789.75
514,83177.4,83627.0,81277.3,83373.4,754291.0,-2.191598e+06,-660566.0,1.531032e+06
515,83371.8,83867.6,83225.0,83770.1,179103.0,-2.2765475e+06,-481463.0,1.7950845e+06
516,83761.6,83783.0,83156.9,83492.3,111964.0,-2.3609682e+06,-593427.0,1.7675412e+06
517,83492.3,84050.5,83441.5,83955.1,58244.0,-2.4451305e+06,-535183.0,1.9099475e+06
518,83955.3,84024.7,83683.2,83978.0,66531.0,-2.5288045e+06,-468652.0,2.0601525e+06
519,83986.2,84147.0,83954.7,84055.5,37277.0,-2.6123298e+06,-431375.0,2.1809548e+06
520,84058.4,84486.0,83945.4,84261.5,47252.0,-2.5286762e+06,-384123.0,2.1445532e+06
521,84261.4,84480.4,84261.4,84371.1,38379.0,-2.4445662e+06,-345744.0,2.0988222e+06
522,84371.2,84436.2,84079.0,84251.8,25485.0,-2.3602618e+06,-371229.0,1.9890328e+06
523,84251.8,84439.8,84130.6,84414.2,33484.0,-2.2756948e+06,-337745.0,1.9379498e+06
524,84413.2,84460.5,84326.4,84340.9,25856.0,-2.3602265e+06,-363601.0,1.9966255e+06
525,84340.9,84366.2,84005.9,84104.9,21710.0,-2.2751445e+06,-385311.0,1.8898335e+06
526,84104.8,84108.3,83916.0,83972.3,26099.0,-2.3599225e+06,-411410.0,1.9485125e+06
527,83972.3,84125.8,83823.2,84004.7,42567.0,-2.444559e+06,-368843.0,2.075716e+06
528,84000.4,84076.4,83764.7,83946.5,24317.0,-2.359792e+06,-393160.0,1.966632e+06
529,83948.4,83962.7,83800.6,83923.2,12939.0,-2.4446308e+06,-406099.0,2.0385318e+06
530,83923.3,84363.1,83896.8,84276.2,35765.0,-2.5292322e+06,-370334.0,2.1588982e+06
531,84271.9,84271.9,84119.9,84125.6,8578.0,-2.44447e+06,-378912.0,2.065558e+06
532,84125.6,84214.1,84125.6,84201.1,7444.0,-2.3595175e+06,-371468.0,1.9880495e+06
533,84206.6,84230.6,83950.7,84025.7,13118.0,-2.2745925e+06,-384586.0,1.8900065e+06
534,84025.6,84046.8,83888.0,83892.8,13711.0,-2.3592725e+06,-398297.0,1.9609755e+06
535,83892.9,83942.0,83773.1,83924.9,18049.0,-2.2744168e+06,-380248.0,1.8941688e+06
536,83930.0,84106.7,83911.3,84093.5,17280.0,-2.3588872e+06,-362968.0,1.9959192e+06
537,84093.5,84106.8,83890.5,83890.5,12428.0,-2.4433292e+06,-375396.0,2.0679332e+06
538,83890.5,84011.9,83836.9,84000.0,12719.0,-2.5275225e+06,-362677.0,2.1648455e+06
539,83999.9,84104.6,83965.8,84031.3,23635.0,-2.4432982e+06,-339042.0,2.1042562e+06
540,84027.0,84062.7,83935.3,83956.4,10085.0,-2.3589775e+06,-349127.0,2.0098505e+06
541,83954.4,84113.1,83954.4,84077.6,8905.0,-2.4429105e+06,-340222.0,2.1026885e+06
542,84071.4,84106.1,83906.4,83943.9,8605.0,-2.358712e+06,-348827.0,2.009885e+06
543,83943.9,83977.6,83786.0,83829.0,14854.0,-2.442604e+06,-363681.0,2.078923e+06
544,83828.9,83834.2,83682.8,83769.5,25721.0,-2.5263172e+06,-389402.0,2.1369152e+06
545,83753.6,84164.5,83737.6,84164.5,19937.0,-2.609963e+06,-369465.0,2.240498e+06
546,84166.5,84403.6,84152.8,84233.0,27365.0,-2.5262342e+06,-342100.0,2.1841342e+06
547,84222.5,84290.3,84123.7,84247.0,19768.0,-2.4420358e+06,-322332.0,2.1197038e+06
548,84248.0,84306.9,84207.2,84235.9,8087.0,-2.3577675e+06,-330419.0,2.0273485e+06
549,84229.8,84299.8,84133.2,84277.6,6664.0,-2.2731102e+06,-323755.0,1.9493552e+06
550,84276.6,84300.0,84145.9,84204.3,6741.0,-2.3576115e+06,-330496.0,2.0271155e+06
551,84197.3,84496.8,84197.3,84421.5,10103.0,-2.272967e+06,-320393.0,1.952574e+06
552,84412.1,84619.0,84398.1,84521.6,14509.0,-2.357473e+06,-305884.0,2.051589e+06
553,84521.1,84690.3,84521.1,84637.8,8961.0,-2.442046e+06,-296923.0,2.145123e+06
554,84628.4,84635.7,84452.7,84481.3,14046.0,-2.357422e+06,-310969.0,2.046453e+06
555,84493.9,84667.9,84477.9,84667.9,7251.0,-2.272871e+06,-303718.0,1.969153e+06
556,84675.9,84698.7,84520.8,84541.7,10289.0,-2.1879885e+06,-314007.0,1.8739815e+06
557,84550.2,84617.9,84520.8,84568.8,10589.0,-2.103001e+06,-303418.0,1.799583e+06
558,84573.0,84583.0,84431.4,84437.8,19801.0,-2.018006e+06,-323219.0,1.694787e+06
559,84437.8,84500.3,84329.1,84345.4,20059.0,-1.9327396e+06,-343278.0,1.5894616e+06
560,84345.5,84547.8,84322.4,84523.8,12934.0,-1.8474024e+06,-330344.0,1.5170584e+06
561,84512.0,84575.5,84351.8,84454.9,17389.0,-1.932728e+06,-347733.0,1.584995e+06
562,84463.3,84559.9,84418.1,84488.0,6071.0,-1.8473878e+06,-341662.0,1.5057258e+06
563,84483.7,84575.3,84410.1,84568.3,16707.0,-1.9325558e+06,-324955.0,1.6076008e+06
564,84566.0,84633.5,84500.0,84500.1,6184.0,-1.8471921e+06,-331139.0,1.5160531e+06
565,84505.0,84508.1,84367.5,84380.3,5297.0,-1.9324892e+06,-336436.0,1.5960532e+06
566,84380.2,84382.3,84259.6,84263.9,13940.0,-2.0176522e+06,-350376.0,1.6672762e+06
567,84267.2,84388.4,84245.3,84335.2,13017.0,-1.9324786e+06,-337359.0,1.5951196e+06
568,84333.1,84359.2,84254.9,84281.2,5456.0,-2.0173798e+06,-342815.0,1.6745648e+06
569,84299.1,84302.4,84183.8,84222.4,6337.0,-2.1023002e+06,-349152.0,1.7531482e+06
570,84218.2,84288.9,84185.7,84259.6,17105.0,-2.1867418e+06,-332047.0,1.8546948e+06
571,84256.1,84401.5,84256.1,84368.0,3991.0,-2.1021588e+06,-328056.0,1.7741028e+06
572,84356.6,84422.5,84348.0,84416.0,3753.0,-2.0174962e+06,-324303.0,1.6931932e+06
573,84412.6,84423.2,84229.5,84233.8,7003.0,-2.102095e+06,-331306.0,1.770789e+06
574,84241.4,84258.3,84025.8,84087.2,20531.0,-2.186583e+06,-351837.0,1.834746e+06
575,84092.5,84117.3,83974.2,84081.9,12807.0,-2.270965e+06,-364644.0,1.906321e+06
576,84074.3,84074.3,83921.5,83966.6,11815.0,-2.1830348e+06,-376459.0,1.8065758e+06
577,83961.5,84018.2,83932.4,83996.5,7262.0,-2.2706562e+06,-369197.0,1.9014592e+06
578,83990.5,84098.4,83954.6,84026.7,16272.0,-2.3581875e+06,-352925.0,2.0052625e+06
579,84031.0,84091.9,83981.0,83997.6,4046.0,-2.270689e+06,-356971.0,1.913718e+06
580,83996.6,83996.6,83856.6,83871.3,10885.0,-2.3580285e+06,-367856.0,1.9901725e+06
581,83862.0,83979.0,83819.5,83926.6,18306.0,-2.4452295e+06,-349550.0,2.0956795e+06
582,83926.6,83954.9,83751.1,83780.1,10925.0,-2.532412e+06,-360475.0,2.171937e+06
583,83780.9,83881.9,83754.6,83777.5,17305.0,-2.6191645e+06,-377780.0,2.2413845e+06
584,83779.5,83873.5,83750.0,83805.9,31807.0,-2.53213e+06,-345973.0,2.186157e+06
585,83796.8,83874.7,83724.6,83741.9,29439.0,-2.6189148e+06,-375412.0,2.2435028e+06
