BotID,Cycle,EntryPrice,ExitPrice,EntryBar,ExitBar,Leverage,PnL,Direction,ChunkID,OutOfCycle,Signature
2,0,29966.4004,29461.0156,235,236,125.0,-1.87,SHORT,0,0,235:236:SHORT:-187
2,1,26136.5,26577.2949,10315,10316,125.0,-1.12,LONG,0,0,10315:10316:LONG:-112
2,2,27095.8008,26638.8281,20395,20396,125.0,-1.25,SHORT,0,0,20395:20396:SHORT:-125
2,3,29246.6992,29739.9492,30475,30476,125.0,-1.0,LONG,0,0,30475:30476:LONG:-100
2,6,29203.9004,28711.375,60715,60716,125.0,-1.08,SHORT,0,0,60715:60716:SHORT:-108
2,7,25671.9004,25238.9414,70795,70796,125.0,-1.08,SHORT,0,0,70795:70796:SHORT:-108
2,8,26628.0996,26179.0156,80875,80876,125.0,-1.44,SHORT,0,0,80875:80876:SHORT:-144
2,9,28906.5996,29394.1133,90955,90956,125.0,-1.12,LONG,0,0,90955:90956:LONG:-112
2,0,29963.0996,30468.4316,236,237,125.0,-1.8,LONG,0,0,236:237:LONG:-180
2,1,26126.5,26567.127,10316,10317,125.0,-1.08,LONG,0,0,10316:10317:LONG:-108
2,2,27089.1992,26632.3379,20396,20397,125.0,-1.2,SHORT,0,0,20396:20397:SHORT:-120
2,3,29224.5,29717.375,30476,30477,125.0,-1.0,LONG,0,0,30476:30477:LONG:-100
2,6,29188.6992,28696.4297,60716,60717,125.0,-1.04,SHORT,0,0,60716:60717:SHORT:-104
2,7,25668.6992,25235.7949,70796,70797,125.0,-1.04,SHORT,0,0,70796:70797:SHORT:-104
2,8,26621.1992,26172.2305,80876,80877,125.0,-1.39,SHORT,0,0,80876:80877:SHORT:-139
2,9,28955.1992,29443.5332,90956,90957,125.0,-1.08,LONG,0,0,90956:90957:LONG:-108
2,0,29980.5,30486.125,237,238,125.0,-1.73,LONG,0,0,237:238:LONG:-173
2,1,26086.4004,26526.3516,10317,10318,125.0,-1.04,LONG,0,0,10317:10318:LONG:-104
2,3,29233.5,29726.5273,30477,30478,125.0,-1.0,LONG,0,0,30477:30478:LONG:-100
2,4,25518.9004,25949.2793,40557,40558,125.0,-1.39,LONG,0,0,40557:40558:LONG:-139
2,5,27954.4004,27482.9473,50637,50638,125.0,-1.34,SHORT,0,0,50637:50638:SHORT:-134
2,6,29168.8008,28676.8672,60717,60718,125.0,-1.0,SHORT,0,0,60717:60718:SHORT:-100
2,7,25653.8008,25221.1484,70797,70798,125.0,-1.0,SHORT,0,0,70797:70798:SHORT:-100
2,8,26564.5,26116.4883,80877,80878,125.0,-1.34,SHORT,0,0,80877:80878:SHORT:-134
2,9,28953.5,28465.1973,90957,90958,125.0,-1.04,SHORT,0,0,90957:90958:SHORT:-104
2,0,29993.0,30498.8359,238,239,125.0,-1.67,LONG,0,0,238:239:LONG:-167
2,1,26074.9004,26514.6562,10318,10319,125.0,-1.0,LONG,0,0,10318:10319:LONG:-100
2,2,27086.9004,27543.7246,20398,20399,125.0,-1.16,LONG,0,0,20398:20399:LONG:-116
2,3,29243.9004,29737.1035,30478,30479,125.0,-1.0,LONG,0,0,30478:30479:LONG:-100
2,4,25538.8008,25969.5156,40558,40559,125.0,-1.34,LONG,0,0,40558:40559:LONG:-134
2,6,29150.3008,28658.6797,60718,60719,125.0,-1.0,SHORT,0,0,60718:60719:SHORT:-100
2,7,25670.8008,25237.8613,70798,70799,125.0,-1.0,SHORT,0,0,70798:70799:SHORT:-100
2,8,26588.3008,27036.7168,80878,80879,125.0,-1.29,LONG,0,0,80878:80879:LONG:-129
2,9,28953.0996,28464.8027,90958,90959,125.0,-1.0,SHORT,0,0,90958:90959:SHORT:-100
2,1,26050.4004,26489.7441,10319,10320,125.0,-1.0,LONG,0,0,10319:10320:LONG:-100
2,3,29257.4004,29750.8301,30479,30480,125.0,-1.0,LONG,0,0,30479:30480:LONG:-100
2,4,25489.6992,25059.8145,40559,40560,125.0,-1.29,SHORT,0,0,40559:40560:SHORT:-129
2,5,27956.0,27484.5195,50639,50640,125.0,-1.29,SHORT,0,0,50639:50640:SHORT:-129
2,6,29136.0,28644.6191,60719,60720,125.0,-1.0,SHORT,0,0,60719:60720:SHORT:-100
2,7,25892.5,25455.8203,70799,70800,125.0,-1.0,SHORT,0,0,70799:70800:SHORT:-100
2,8,26633.4004,26184.2266,80879,80880,125.0,-1.25,SHORT,0,0,80879:80880:SHORT:-125
2,9,28976.8008,28488.1055,90959,90960,125.0,-1.0,SHORT,0,0,90959:90960:SHORT:-100
2,2,27080.4004,27537.1152,20400,20401,125.0,-1.12,LONG,0,0,20400:20401:LONG:-112
2,3,29265.9004,29759.4746,30480,30481,125.0,-1.0,LONG,0,0,30480:30481:LONG:-100
2,4,25493.9004,25923.8594,40560,40561,125.0,-1.25,LONG,0,0,40560:40561:LONG:-125
2,6,29136.1992,29627.5859,60720,60721,125.0,-1.0,LONG,0,0,60720:60721:LONG:-100
2,1,26070.1992,26509.877,10321,10322,125.0,-1.0,LONG,0,0,10321:10322:LONG:-100
2,2,27091.6992,27548.6035,20401,20402,125.0,-1.08,LONG,0,0,20401:20402:LONG:-108
2,3,29248.9004,28755.6152,30481,30482,125.0,-1.0,SHORT,0,0,30481:30482:SHORT:-100
2,5,27937.6992,27466.5273,50641,50642,125.0,-1.25,SHORT,0,0,50641:50642:SHORT:-125
2,6,29139.8008,29631.248,60721,60722,125.0,-1.0,LONG,0,0,60721:60722:LONG:-100
2,8,26606.0996,26157.3867,80881,80882,125.0,-1.2,SHORT,0,0,80881:80882:SHORT:-120
2,0,30103.5996,29595.9004,242,243,125.0,-1.61,SHORT,0,0,242:243:SHORT:-161
2,1,26069.6992,25630.0312,10322,10323,125.0,-1.0,SHORT,0,0,10322:10323:SHORT:-100
2,2,27097.4004,27554.4023,20402,20403,125.0,-1.04,LONG,0,0,20402:20403:LONG:-104
2,3,29253.5,29746.8633,30482,30483,125.0,-1.0,LONG,0,0,30482:30483:LONG:-100
2,5,27935.3008,27464.1699,50642,50643,125.0,-1.2,SHORT,0,0,50642:50643:SHORT:-120
2,6,29145.0996,29636.6348,60722,60723,125.0,-1.0,LONG,0,0,60722:60723:LONG:-100
2,7,25782.3008,25347.4805,70802,70803,125.0,-1.0,SHORT,0,0,70802:70803:SHORT:-100
2,8,26597.1992,26148.6348,80882,80883,125.0,-1.16,SHORT,0,0,80882:80883:SHORT:-116
2,0,30130.5996,30638.7559,243,244,125.0,-1.55,LONG,0,0,243:244:LONG:-155
2,1,26086.5996,26526.5527,10323,10324,125.0,-1.0,LONG,0,0,10323:10324:LONG:-100
2,2,27078.5996,26621.918,20403,20404,125.0,-1.0,SHORT,0,0,20403:20404:SHORT:-100
2,3,29266.4004,28772.8203,30483,30484,125.0,-1.0,SHORT,0,0,30483:30484:SHORT:-100
2,5,27919.3008,27448.4395,50643,50644,125.0,-1.16,SHORT,0,0,50643:50644:SHORT:-116
2,6,29135.8008,28644.4238,60723,60724,125.0,-1.0,SHORT,0,0,60723:60724:SHORT:-100
2,7,25752.5996,25318.2793,70803,70804,125.0,-1.0,SHORT,0,0,70803:70804:SHORT:-100
2,0,30118.5996,29610.6465,244,245,125.0,-1.5,SHORT,0,0,244:245:SHORT:-150
2,1,26074.5996,25634.8496,10324,10325,125.0,-1.0,SHORT,0,0,10324:10325:SHORT:-100
2,2,27086.0,27542.8086,20404,20405,125.0,-1.0,LONG,0,0,20404:20405:LONG:-100
2,3,29276.8008,28783.0449,30484,30485,125.0,-1.0,SHORT,0,0,30484:30485:SHORT:-100
2,4,25481.1992,25051.457,40564,40565,125.0,-1.2,SHORT,0,0,40564:40565:SHORT:-120
2,5,27937.4004,28408.5684,50644,50645,125.0,-1.12,LONG,0,0,50644:50645:LONG:-112
2,6,29096.5996,29587.3184,60724,60725,125.0,-1.0,LONG,0,0,60724:60725:LONG:-100
2,7,25631.0996,26063.3711,70804,70805,125.0,-1.0,LONG,0,0,70804:70805:LONG:-100
2,0,30113.0996,29605.2402,245,246,125.0,-1.44,SHORT,0,0,245:246:SHORT:-144
2,1,26093.5996,26533.6719,10325,10326,125.0,-1.0,LONG,0,0,10325:10326:LONG:-100
2,2,27089.6992,27546.5703,20405,20406,125.0,-1.0,LONG,0,0,20405:20406:LONG:-100
2,3,29275.6992,28781.9629,30485,30486,125.0,-1.0,SHORT,0,0,30485:30486:SHORT:-100
2,4,25493.0,25922.9434,40565,40566,125.0,-1.16,LONG,0,0,40565:40566:LONG:-116
2,5,27966.4004,28438.0566,50645,50646,125.0,-1.08,LONG,0,0,50645:50646:LONG:-108
2,6,29093.4004,29584.0645,60725,60726,125.0,-1.0,LONG,0,0,60725:60726:LONG:-100
2,7,25664.5,26097.3359,70805,70806,125.0,-1.0,LONG,0,0,70805:70806:LONG:-100
2,0,30133.6992,30641.9082,246,247,125.0,-1.39,LONG,0,0,246:247:LONG:-139
2,1,26078.0,25638.1934,10326,10327,125.0,-1.0,SHORT,0,0,10326:10327:SHORT:-100
2,3,29296.4004,28802.3145,30486,30487,125.0,-1.0,SHORT,0,0,30486:30487:SHORT:-100
2,5,27948.8008,27477.4414,50646,50647,125.0,-1.04,SHORT,0,0,50646:50647:SHORT:-104
2,6,29087.0996,29577.6582,60726,60727,125.0,-1.0,LONG,0,0,60726:60727:LONG:-100
2,7,25665.4004,26098.25,70806,70807,125.0,-1.0,LONG,0,0,70806:70807:LONG:-100
2,0,30162.0996,30670.7871,247,248,125.0,-1.34,LONG,0,0,247:248:LONG:-134
2,1,26071.5996,25631.9004,10327,10328,125.0,-1.0,SHORT,0,0,10327:10328:SHORT:-100
2,2,27088.8008,26631.9453,20407,20408,125.0,-1.0,SHORT,0,0,20407:20408:SHORT:-100
2,3,29302.0996,28807.918,30487,30488,125.0,-1.0,SHORT,0,0,30487:30488:SHORT:-100
2,5,27922.3008,28393.2148,50647,50648,125.0,-1.0,LONG,0,0,50647:50648:LONG:-100
2,6,29050.1992,29540.1348,60727,60728,125.0,-1.0,LONG,0,0,60727:60728:LONG:-100
2,7,25652.3008,26084.9297,70807,70808,125.0,-1.0,LONG,0,0,70807:70808:LONG:-100
2,8,26625.5,26176.459,80887,80888,125.0,-1.12,SHORT,0,0,80887:80888:SHORT:-112
2,0,30144.9004,29636.5039,248,249,125.0,-1.29,SHORT,0,0,248:249:SHORT:-129
2,1,26077.3008,25637.5059,10328,10329,125.0,-1.0,SHORT,0,0,10328:10329:SHORT:-100
2,2,27086.0996,26629.291,20408,20409,125.0,-1.0,SHORT,0,0,20408:20409:SHORT:-100
2,3,29326.3008,28831.7109,30488,30489,125.0,-1.0,SHORT,0,0,30488:30489:SHORT:-100
2,5,27924.1992,28395.1445,50648,50649,125.0,-1.0,LONG,0,0,50648:50649:LONG:-100
2,6,29092.4004,29583.0469,60728,60729,125.0,-1.0,LONG,0,0,60728:60729:LONG:-100
2,7,25703.6992,26137.1953,70808,70809,125.0,-1.0,LONG,0,0,70808:70809:LONG:-100
2,8,26616.5,26167.6113,80888,80889,125.0,-1.08,SHORT,0,0,80888:80889:SHORT:-108
2,9,29135.0,28643.6367,90968,90969,125.0,-1.0,SHORT,0,0,90968:90969:SHORT:-100
2,0,30163.4004,30672.1094,249,250,125.0,-1.25,LONG,0,0,249:250:LONG:-125
2,1,26084.1992,25644.2871,10329,10330,125.0,-1.0,SHORT,0,0,10329:10330:SHORT:-100
2,2,27087.8008,27544.6406,20409,20410,125.0,-1.0,LONG,0,0,20409:20410:LONG:-100
2,3,29317.4004,28822.9609,30489,30490,125.0,-1.0,SHORT,0,0,30489:30490:SHORT:-100
2,5,27897.1992,28367.6895,50649,50650,125.0,-1.0,LONG,0,0,50649:50650:LONG:-100
2,6,29099.8008,29590.5723,60729,60730,125.0,-1.0,LONG,0,0,60729:60730:LONG:-100
2,7,25708.5996,26142.1777,70809,70810,125.0,-1.0,LONG,0,0,70809:70810:LONG:-100
2,8,26622.1992,27071.1855,80889,80890,125.0,-1.04,LONG,0,0,80889:80890:LONG:-104
2,9,29096.4004,28605.6875,90969,90970,125.0,-1.0,SHORT,0,0,90969:90970:SHORT:-100
2,1,26099.8008,25659.625,10330,10331,125.0,-1.0,SHORT,0,0,10330:10331:SHORT:-100
2,4,25720.4004,25286.623,40570,40571,125.0,-1.12,SHORT,0,0,40570:40571:SHORT:-112
2,5,27895.5996,28366.0625,50650,50651,125.0,-1.0,LONG,0,0,50650:50651:LONG:-100
2,6,29095.3008,28604.6055,60730,60731,125.0,-1.0,SHORT,0,0,60730:60731:SHORT:-100
2,7,25677.9004,26110.9609,70810,70811,125.0,-1.0,LONG,0,0,70810:70811:LONG:-100
2,8,26619.0996,26170.166,80890,80891,125.0,-1.0,SHORT,0,0,80890:80891:SHORT:-100
2,9,29093.3008,28602.6406,90970,90971,125.0,-1.0,SHORT,0,0,90970:90971:SHORT:-100
2,1,26105.5996,25665.3262,10331,10332,125.0,-1.0,SHORT,0,0,10331:10332:SHORT:-100
2,4,25680.5,25247.3965,40571,40572,125.0,-1.08,SHORT,0,0,40571:40572:SHORT:-108
2,5,27902.3008,28372.877,50651,50652,125.0,-1.0,LONG,0,0,50651:50652:LONG:-100
2,6,29107.6992,28616.7949,60731,60732,125.0,-1.0,SHORT,0,0,60731:60732:SHORT:-100
2,7,25645.5996,26078.1152,70811,70812,125.0,-1.0,LONG,0,0,70811:70812:LONG:-100
2,9,29093.0,28602.3438,90971,90972,125.0,-1.0,SHORT,0,0,90971:90972:SHORT:-100
2,0,30251.9004,29741.6992,252,253,125.0,-1.2,SHORT,0,0,252:253:SHORT:-120
2,1,26105.0,25664.7363,10332,10333,125.0,-1.0,SHORT,0,0,10332:10333:SHORT:-100
2,2,27086.5996,26629.7812,20412,20413,125.0,-1.0,SHORT,0,0,20412:20413:SHORT:-100
2,4,25667.4004,25234.5176,40572,40573,125.0,-1.04,SHORT,0,0,40572:40573:SHORT:-104
2,5,27891.1992,28361.5879,50652,50653,125.0,-1.0,LONG,0,0,50652:50653:LONG:-100
2,6,29132.0996,28640.7852,60732,60733,125.0,-1.0,SHORT,0,0,60732:60733:SHORT:-100
2,7,25639.6992,26072.1152,70812,70813,125.0,-1.0,LONG,0,0,70812:70813:LONG:-100
2,9,29093.5,29584.166,90972,90973,125.0,-1.0,LONG,0,0,90972:90973:LONG:-100
2,0,30320.5,30831.8594,253,254,125.0,-1.16,LONG,0,0,253:254:LONG:-116
2,1,26144.6992,25703.7676,10333,10334,125.0,-1.0,SHORT,0,0,10333:10334:SHORT:-100
2,4,25640.6992,25208.2676,40573,40574,125.0,-1.0,SHORT,0,0,40573:40574:SHORT:-100
2,5,27920.5,28391.3828,50653,50654,125.0,-1.0,LONG,0,0,50653:50654:LONG:-100
2,6,29140.3008,28648.8477,60733,60734,125.0,-1.0,SHORT,0,0,60733:60734:SHORT:-100
2,7,25615.1992,26047.2031,70813,70814,125.0,-1.0,LONG,0,0,70813:70814:LONG:-100
2,9,29105.6992,29596.5703,90973,90974,125.0,-1.0,LONG,0,0,90973:90974:LONG:-100
2,0,30306.4004,29795.2812,254,255,125.0,-1.12,SHORT,0,0,254:255:SHORT:-112
2,1,26137.0996,25696.2949,10334,10335,125.0,-1.0,SHORT,0,0,10334:10335:SHORT:-100
2,2,27091.1992,26634.3047,20414,20415,125.0,-1.0,SHORT,0,0,20414:20415:SHORT:-100
2,4,25642.0996,26074.5566,40574,40575,125.0,-1.0,LONG,0,0,40574:40575:LONG:-100
2,5,27916.0996,27445.293,50654,50655,125.0,-1.0,SHORT,0,0,50654:50655:SHORT:-100
2,6,29144.0996,28652.582,60734,60735,125.0,-1.0,SHORT,0,0,60734:60735:SHORT:-100
2,7,25650.0996,26082.6914,70814,70815,125.0,-1.0,LONG,0,0,70814:70815:LONG:-100
2,9,29111.5996,29602.5703,90974,90975,125.0,-1.0,LONG,0,0,90974:90975:LONG:-100
2,0,30238.8008,30748.7812,255,256,125.0,-1.08,LONG,0,0,255:256:LONG:-108
2,1,26128.5,25687.8418,10335,10336,125.0,-1.0,SHORT,0,0,10335:10336:SHORT:-100
2,2,27080.4004,27537.1152,20415,20416,125.0,-1.0,LONG,0,0,20415:20416:LONG:-100
2,4,25638.0,25205.6133,40575,40576,125.0,-1.0,SHORT,0,0,40575:40576:SHORT:-100
2,5,27920.6992,28391.5859,50655,50656,125.0,-1.0,LONG,0,0,50655:50656:LONG:-100
2,7,25688.3008,26121.5371,70815,70816,125.0,-1.0,LONG,0,0,70815:70816:LONG:-100
2,9,29092.5,29583.1484,90975,90976,125.0,-1.0,LONG,0,0,90975:90976:LONG:-100
2,0,30168.8008,30677.6016,256,257,125.0,-1.04,LONG,0,0,256:257:LONG:-104
2,1,26134.6992,25693.9355,10336,10337,125.0,-1.0,SHORT,0,0,10336:10337:SHORT:-100
2,2,27089.5,27546.3672,20416,20417,125.0,-1.0,LONG,0,0,20416:20417:LONG:-100
2,4,25629.0,25196.7656,40576,40577,125.0,-1.0,SHORT,0,0,40576:40577:SHORT:-100
2,7,25691.4004,26124.6895,70816,70817,125.0,-1.0,LONG,0,0,70816:70817:LONG:-100
2,8,26696.0996,26245.8672,80896,80897,125.0,-1.0,SHORT,0,0,80896:80897:SHORT:-100
2,9,29085.0,29575.5215,90976,90977,125.0,-1.0,LONG,0,0,90976:90977:LONG:-100
2,0,30179.0996,30688.0742,257,258,125.0,-1.0,LONG,0,0,257:258:LONG:-100
2,4,25649.0996,26081.6758,40577,40578,125.0,-1.0,LONG,0,0,40577:40578:LONG:-100
2,8,26707.0,27157.418,80897,80898,125.0,-1.0,LONG,0,0,80897:80898:LONG:-100
2,9,29057.1992,29547.252,90977,90978,125.0,-1.0,LONG,0,0,90977:90978:LONG:-100
2,0,30214.8008,30724.377,258,259,125.0,-1.0,LONG,0,0,258:259:LONG:-100
2,4,25674.5996,26107.6055,40578,40579,125.0,-1.0,LONG,0,0,40578:40579:LONG:-100
2,9,29061.9004,29552.0332,90978,90979,125.0,-1.0,LONG,0,0,90978:90979:LONG:-100
2,0,30142.1992,30650.5508,259,260,125.0,-1.0,LONG,0,0,259:260:LONG:-100
2,4,25641.9004,25209.4473,40579,40580,125.0,-1.0,SHORT,0,0,40579:40580:SHORT:-100
2,9,29080.0,29570.4375,90979,90980,125.0,-1.0,LONG,0,0,90979:90980:LONG:-100
2,0,30097.5996,30605.1992,260,261,125.0,-1.0,LONG,0,0,260:261:LONG:-100
2,4,25637.5,25205.1211,40580,40581,125.0,-1.0,SHORT,0,0,40580:40581:SHORT:-100
2,5,27935.5996,28406.7363,50660,50661,125.0,-1.0,LONG,0,0,50660:50661:LONG:-100
2,9,29091.0996,29581.7246,90980,90981,125.0,-1.0,LONG,0,0,90980:90981:LONG:-100
2,0,30068.9004,30576.0156,261,262,125.0,-1.0,LONG,0,0,261:262:LONG:-100
2,2,27102.1992,26645.1191,20421,20422,125.0,-1.0,SHORT,0,0,20421:20422:SHORT:-100
2,4,25629.1992,26061.4395,40581,40582,125.0,-1.0,LONG,0,0,40581:40582:LONG:-100
2,5,27930.4004,28401.4512,50661,50662,125.0,-1.0,LONG,0,0,50661:50662:LONG:-100
2,9,29099.8008,29590.5723,90981,90982,125.0,-1.0,LONG,0,0,90981:90982:LONG:-100
2,0,30056.8008,30563.7129,262,263,125.0,-1.0,LONG,0,0,262:263:LONG:-100
2,2,27102.0996,26645.0215,20422,20423,125.0,-1.0,SHORT,0,0,20422:20423:SHORT:-100
2,4,25595.5,26027.1719,40582,40583,125.0,-1.0,LONG,0,0,40582:40583:LONG:-100
2,5,27929.9004,28400.9414,50662,50663,125.0,-1.0,LONG,0,0,50662:50663:LONG:-100
2,0,30086.6992,30594.1152,263,264,125.0,-1.0,LONG,0,0,263:264:LONG:-100
2,2,27100.8008,26643.7441,20423,20424,125.0,-1.0,SHORT,0,0,20423:20424:SHORT:-100
2,4,25642.5996,26075.0664,40583,40584,125.0,-1.0,LONG,0,0,40583:40584:LONG:-100
2,5,27968.3008,28439.9902,50663,50664,125.0,-1.0,LONG,0,0,50663:50664:LONG:-100
2,0,30109.8008,30617.6074,264,265,125.0,-1.0,LONG,0,0,264:265:LONG:-100
2,2,27064.4004,27520.8457,20424,20425,125.0,-1.0,LONG,0,0,20424:20425:LONG:-100
2,4,25629.1992,25196.9609,40584,40585,125.0,-1.0,SHORT,0,0,40584:40585:SHORT:-100
2,5,27940.5,28411.7207,50664,50665,125.0,-1.0,LONG,0,0,50664:50665:LONG:-100
2,8,26752.0,26300.8262,80904,80905,125.0,-1.0,SHORT,0,0,80904:80905:SHORT:-100
2,0,30114.1992,30622.0801,265,266,125.0,-1.0,LONG,0,0,265:266:LONG:-100
2,2,27079.5,27536.1992,20425,20426,125.0,-1.0,LONG,0,0,20425:20426:LONG:-100
2,4,25587.1992,26018.7305,40585,40586,125.0,-1.0,LONG,0,0,40585:40586:LONG:-100
2,5,27912.4004,28383.1465,50665,50666,125.0,-1.0,LONG,0,0,50665:50666:LONG:-100
2,8,26724.3008,27175.0098,80905,80906,125.0,-1.0,LONG,0,0,80905:80906:LONG:-100
2,9,29146.0996,28654.5488,90985,90986,125.0,-1.0,SHORT,0,0,90985:90986:SHORT:-100
2,0,30129.5,30637.6387,266,267,125.0,-1.0,LONG,0,0,266:267:LONG:-100
2,4,25628.3008,26060.5254,40586,40587,125.0,-1.0,LONG,0,0,40586:40587:LONG:-100
2,5,27953.0,28424.4316,50666,50667,125.0,-1.0,LONG,0,0,50666:50667:LONG:-100
2,8,26717.5,27168.0938,80906,80907,125.0,-1.0,LONG,0,0,80906:80907:LONG:-100
2,9,29134.6992,28643.3398,90986,90987,125.0,-1.0,SHORT,0,0,90986:90987:SHORT:-100
2,0,30132.8008,30640.9941,267,268,125.0,-1.0,LONG,0,0,267:268:LONG:-100
2,5,27973.0996,28444.8691,50667,50668,125.0,-1.0,LONG,0,0,50667:50668:LONG:-100
2,8,26710.5996,27161.0781,80907,80908,125.0,-1.0,LONG,0,0,80907:80908:LONG:-100
2,0,30096.3008,29588.7246,268,269,125.0,-1.0,SHORT,0,0,268:269:SHORT:-100
2,2,27121.6992,26664.2891,20428,20429,125.0,-1.0,SHORT,0,0,20428:20429:SHORT:-100
2,5,27973.5996,28445.3789,50668,50669,125.0,-1.0,LONG,0,0,50668:50669:LONG:-100
2,8,26713.1992,27163.7207,80908,80909,125.0,-1.0,LONG,0,0,80908:80909:LONG:-100
2,0,30114.5996,30622.4863,269,270,125.0,-1.0,LONG,0,0,269:270:LONG:-100
2,2,27113.9004,26656.623,20429,20430,125.0,-1.0,SHORT,0,0,20429:20430:SHORT:-100
2,8,26713.0996,27163.6191,80909,80910,125.0,-1.0,LONG,0,0,80909:80910:LONG:-100
2,0,30095.5,29587.9375,270,271,125.0,-1.0,SHORT,0,0,270:271:SHORT:-100
2,2,27074.1992,26617.5918,20430,20431,125.0,-1.0,SHORT,0,0,20430:20431:SHORT:-100
2,8,26712.1992,27162.7031,80910,80911,125.0,-1.0,LONG,0,0,80910:80911:LONG:-100
2,0,30121.1992,30629.1973,271,272,125.0,-1.0,LONG,0,0,271:272:LONG:-100
2,4,25819.6992,25384.248,40591,40592,125.0,-1.0,SHORT,0,0,40591:40592:SHORT:-100
2,8,26714.0,27164.5352,80911,80912,125.0,-1.0,LONG,0,0,80911:80912:LONG:-100
2,0,30099.0996,29591.4766,272,273,125.0,-1.0,SHORT,0,0,272:273:SHORT:-100
2,4,25793.9004,25358.8848,40592,40593,125.0,-1.0,SHORT,0,0,40592:40593:SHORT:-100
2,8,26694.4004,27144.6055,80912,80913,125.0,-1.0,LONG,0,0,80912:80913:LONG:-100
2,0,30110.5996,30618.418,273,274,125.0,-1.0,LONG,0,0,273:274:LONG:-100
2,4,25791.0996,25356.1309,40593,40594,125.0,-1.0,SHORT,0,0,40593:40594:SHORT:-100
2,8,26706.0996,27156.502,80913,80914,125.0,-1.0,LONG,0,0,80913:80914:LONG:-100
2,4,25774.1992,25339.5156,40594,40595,125.0,-1.0,SHORT,0,0,40594:40595:SHORT:-100
2,8,26700.9004,27151.2148,80914,80915,125.0,-1.0,LONG,0,0,80914:80915:LONG:-100
2,8,26720.5,27171.1445,80915,80916,125.0,-1.0,LONG,0,0,80915:80916:LONG:-100
2,8,26705.4004,27155.791,80916,80917,125.0,-1.0,LONG,0,0,80916:80917:LONG:-100
2,8,26709.4004,27159.8574,80917,80918,125.0,-1.0,LONG,0,0,80917:80918:LONG:-100
2,0,30078.1992,30585.4727,278,279,125.0,-1.0,LONG,0,0,278:279:LONG:-100
2,8,26715.8008,26265.2363,80921,80922,125.0,-1.0,SHORT,0,0,80921:80922:SHORT:-100
2,0,30094.1992,26151.0996,279,10280,125.0,-16.44,LONG,0,0,279:10280:LONG:-1644
2,1,26129.6992,27112.0,10337,20360,125.0,-4.78,SHORT,0,0,10337:20360:SHORT:-478
2,2,27088.4004,29443.0,20431,30440,125.0,10.78,LONG,0,0,20431:30440:LONG:1078
2,3,29317.4004,25863.8008,30490,40520,125.0,14.66,SHORT,0,0,30490:40520:SHORT:1466
2,4,25782.4004,27645.3008,40595,50600,125.0,8.95,LONG,0,0,40595:50600:LONG:895
2,5,28002.0996,29322.8008,50669,60680,125.0,5.82,LONG,0,0,50669:60680:LONG:582
2,6,29157.9004,25590.0,60735,70760,125.0,15.23,SHORT,0,0,60735:70760:SHORT:1523
2,7,25682.1992,27067.6992,70818,80840,125.0,-6.82,SHORT,0,0,70818:80840:SHORT:-682
2,8,26712.3008,29043.4004,80922,90920,125.0,-10.99,SHORT,0,0,80922:90920:SHORT:-1099
2,9,29142.4004,25269.5996,90987,101000,125.0,-16.68,LONG,0,0,90987:101000:LONG:-1668
