BotID,Cycle,EntryPrice,ExitPrice,EntryBar,ExitBar,Leverage,PnL,Direction,ChunkID,OutOfCycle,Signature
1,2,30139.1992,30156.5,26303,26304,19.0,-0.0,LONG,0,0,26303:26304:LONG:0
1,2,30156.5,29729.9004,26304,26324,19.0,0.26,SHORT,0,0,26304:26324:SHORT:26
1,2,30156.0996,29729.9004,26305,26324,19.0,0.25,SHORT,0,0,26305:26324:SHORT:25
1,4,26614.4004,26684.0,46411,46486,19.0,-0.06,SHORT,0,0,46411:46486:SHORT:-6
1,0,29414.5,29396.4004,6109,6172,19.0,-0.03,LONG,0,0,6109:6172:LONG:-3
1,0,29405.5996,29396.4004,6111,6172,19.0,-0.02,LONG,0,0,6111:6172:LONG:-2
1,3,26521.9004,26557.5996,36379,36418,19.0,-0.04,SHORT,0,0,36379:36418:SHORT:-4
1,0,29396.4004,29410.3008,6172,6180,19.0,-0.02,SHORT,0,0,6172:6180:SHORT:-2
1,1,26523.3008,26553.4004,16144,16260,19.0,-0.04,SHORT,0,0,16144:16260:SHORT:-4
1,1,26510.8008,26553.4004,16154,16260,19.0,-0.04,SHORT,0,0,16154:16260:SHORT:-4
1,0,29410.3008,29399.6992,6180,6203,19.0,-0.02,LONG,0,0,6180:6203:LONG:-2
1,0,29399.6992,29386.6992,6203,6212,19.0,-0.01,SHORT,0,0,6203:6212:SHORT:-1
1,3,26557.5996,26503.3008,36418,36452,19.0,-0.05,LONG,0,0,36418:36452:LONG:-5
1,4,26684.0,26603.4004,46486,46543,19.0,-0.07,LONG,0,0,46486:46543:LONG:-7
1,0,29386.6992,29380.1992,6212,6233,19.0,-0.02,LONG,0,0,6212:6233:LONG:-2
1,0,29373.8008,29380.1992,6213,6233,19.0,-0.01,LONG,0,0,6213:6233:LONG:-1
1,2,29729.9004,29849.4004,26324,26410,19.0,0.06,LONG,0,0,26324:26410:LONG:6
1,0,29380.1992,29374.6992,6233,6251,19.0,-0.01,SHORT,0,0,6233:6251:SHORT:-1
1,1,26553.4004,26535.3008,16260,16331,19.0,-0.03,LONG,0,0,16260:16331:LONG:-3
1,1,26581.0,26535.3008,16294,16331,19.0,-0.05,LONG,0,0,16294:16331:LONG:-5
1,2,29849.4004,29845.8008,26410,26413,19.0,-0.01,SHORT,0,0,26410:26413:SHORT:-1
1,0,29374.6992,29361.5996,6251,6264,19.0,-0.02,LONG,0,0,6251:6264:LONG:-2
1,0,29361.1992,29361.5996,6257,6264,19.0,-0.01,LONG,0,0,6257:6264:LONG:-1
1,0,29361.5996,29341.6992,6264,6265,19.0,-0.0,SHORT,0,0,6264:6265:SHORT:0
1,0,29341.6992,29400.0996,6265,6280,19.0,0.02,LONG,0,0,6265:6280:LONG:2
1,0,29334.0,29400.0996,6266,6280,19.0,0.03,LONG,0,0,6266:6280:LONG:3
1,3,26503.3008,26004.166,36452,36524,19.0,0.34,SHORT,0,0,36452:36524:SHORT:34
1,0,29400.0996,29321.4004,6280,6365,19.0,0.04,SHORT,0,0,6280:6365:SHORT:4
1,0,29419.5,29321.4004,6297,6365,19.0,0.05,SHORT,0,0,6297:6365:SHORT:5
1,1,26535.3008,26419.8008,16331,16447,19.0,0.07,SHORT,0,0,16331:16447:SHORT:7
1,1,26480.6992,26419.8008,16368,16447,19.0,0.03,SHORT,0,0,16368:16447:SHORT:3
1,2,29845.8008,30602.3848,26413,26615,19.0,0.47,LONG,0,0,26413:26615:LONG:47
1,4,26603.4004,26579.5,46543,46775,19.0,0.0,SHORT,0,0,46543:46775:SHORT:0
1,2,29719.5,30602.3848,26496,26615,19.0,0.55,LONG,0,0,26496:26615:LONG:55
1,4,26677.5,26579.5,46561,46775,19.0,0.06,SHORT,0,0,46561:46775:SHORT:6
1,0,29321.4004,29391.0996,6365,6514,19.0,0.03,LONG,0,0,6365:6514:LONG:3
1,0,29201.3008,29391.0996,6385,6514,19.0,0.11,LONG,0,0,6385:6514:LONG:11
1,4,26579.5,26573.5,46775,46835,19.0,-0.02,LONG,0,0,46775:46835:LONG:-2
1,4,26573.5,26569.1992,46835,46841,19.0,-0.01,SHORT,0,0,46835:46841:SHORT:-1
1,2,30867.1992,30508.5996,26587,26684,19.0,0.21,SHORT,0,0,26587:26684:SHORT:21
1,4,26569.1992,26561.0,46841,46851,19.0,-0.02,LONG,0,0,46841:46851:LONG:-2
1,0,29391.0996,29547.8008,6514,6536,19.0,-0.12,SHORT,0,0,6514:6536:SHORT:-12
1,0,29547.8008,29537.6992,6536,6537,19.0,-0.02,LONG,0,0,6536:6537:LONG:-2
1,3,26078.5,26206.0,36531,36790,19.0,-0.11,SHORT,0,0,36531:36790:SHORT:-11
1,4,26561.0,26588.4004,46851,46885,19.0,-0.03,SHORT,0,0,46851:46885:SHORT:-3
1,1,26419.8008,27127.7832,16447,16648,19.0,0.5,LONG,0,0,16447:16648:LONG:50
1,1,26633.9004,27127.7832,16469,16648,19.0,0.34,LONG,0,0,16469:16648:LONG:34
1,2,30508.5996,30977.5957,26684,26730,19.0,0.28,LONG,0,0,26684:26730:LONG:28
1,1,27277.4004,26910.9453,16627,16677,19.0,0.24,SHORT,0,0,16627:16677:SHORT:24
1,1,27193.5996,26910.9453,16646,16677,19.0,0.18,SHORT,0,0,16646:16677:SHORT:18
1,0,29537.6992,29462.3008,6537,6629,19.0,0.03,SHORT,0,0,6537:6629:SHORT:3
1,0,29552.0,29462.3008,6538,6629,19.0,0.04,SHORT,0,0,6538:6629:SHORT:4
1,4,26588.4004,26586.4004,46885,46974,19.0,-0.02,LONG,0,0,46885:46974:LONG:-2
1,2,34210.3984,34747.1211,26792,26839,19.0,0.28,LONG,0,0,26792:26839:LONG:28
1,2,33117.1992,34747.1211,26793,26839,19.0,0.92,LONG,0,0,26793:26839:LONG:92
1,0,29462.3008,29389.6992,6629,6682,19.0,-0.06,LONG,0,0,6629:6682:LONG:-6
1,4,26586.4004,26569.0996,46974,47014,19.0,-0.0,SHORT,0,0,46974:47014:SHORT:0
1,4,26580.4004,26569.0996,46986,47014,19.0,-0.01,SHORT,0,0,46986:47014:SHORT:-1
1,3,26206.0,26158.9004,36790,36952,19.0,-0.05,LONG,0,0,36790:36952:LONG:-5
1,3,26158.9004,26079.9004,36952,36958,19.0,0.04,SHORT,0,0,36952:36958:SHORT:4
1,4,26569.0996,26564.5996,47014,47038,19.0,-0.02,LONG,0,0,47014:47038:LONG:-2
1,4,26556.1992,26564.5996,47034,47038,19.0,-0.01,LONG,0,0,47034:47038:LONG:-1
1,0,29389.6992,29419.5,6682,6741,19.0,-0.03,SHORT,0,0,6682:6741:SHORT:-3
1,4,26564.5996,26604.3008,47038,47076,19.0,-0.04,SHORT,0,0,47038:47076:SHORT:-4
1,4,26550.6992,26604.3008,47050,47076,19.0,-0.05,SHORT,0,0,47050:47076:SHORT:-5
1,4,26604.3008,26610.8008,47076,47077,19.0,-0.01,LONG,0,0,47076:47077:LONG:-1
1,3,26079.9004,26189.3008,36958,37023,19.0,0.07,LONG,0,0,36958:37023:LONG:7
1,4,26610.8008,26605.5996,47077,47104,19.0,-0.01,SHORT,0,0,47077:47104:SHORT:-1
1,4,26611.3008,26605.5996,47078,47104,19.0,-0.01,SHORT,0,0,47078:47104:SHORT:-1
1,4,26605.5996,26607.1992,47104,47105,19.0,-0.01,LONG,0,0,47104:47105:LONG:-1
1,0,29419.5,29372.3008,6741,6786,19.0,-0.04,LONG,0,0,6741:6786:LONG:-4
1,4,26607.1992,26600.0,47105,47121,19.0,-0.01,SHORT,0,0,47105:47121:SHORT:-1
1,4,26600.0,26608.5996,47121,47125,19.0,-0.01,LONG,0,0,47121:47125:LONG:-1
1,4,26608.5996,26596.4004,47125,47126,19.0,-0.01,SHORT,0,0,47125:47126:SHORT:-1
1,0,29372.3008,29403.0996,6786,6818,19.0,-0.03,SHORT,0,0,6786:6818:SHORT:-3
1,0,29403.0996,29439.4004,6818,6829,19.0,0.01,LONG,0,0,6818:6829:LONG:1
1,4,26596.4004,26647.1992,47126,47181,19.0,0.02,LONG,0,0,47126:47181:LONG:2
1,4,26564.0,26647.1992,47155,47181,19.0,0.05,LONG,0,0,47155:47181:LONG:5
1,3,26189.3008,26261.5,37023,37136,19.0,-0.07,SHORT,0,0,37023:37136:SHORT:-7
1,3,26180.3008,26261.5,37039,37136,19.0,-0.07,SHORT,0,0,37039:37136:SHORT:-7
1,0,29439.4004,29218.0996,6829,6956,19.0,0.13,SHORT,0,0,6829:6956:SHORT:13
1,0,29151.8008,29218.0996,6888,6956,19.0,-0.06,SHORT,0,0,6888:6956:SHORT:-6
1,3,26261.5,26135.0996,37136,37242,19.0,-0.11,LONG,0,0,37136:37242:LONG:-11
1,0,29218.0996,29165.0,6956,7011,19.0,-0.05,LONG,0,0,6956:7011:LONG:-5
1,1,26958.1992,27128.8008,16833,17125,19.0,0.11,LONG,0,0,16833:17125:LONG:11
1,1,27072.4004,27128.8008,16836,17125,19.0,0.03,LONG,0,0,16836:17125:LONG:3
1,0,29165.0,29149.1992,7011,7052,19.0,-0.0,SHORT,0,0,7011:7052:SHORT:0
1,0,29208.4004,29149.1992,7028,7052,19.0,0.02,SHORT,0,0,7028:7052:SHORT:2
1,0,29149.1992,29129.6992,7052,7101,19.0,-0.03,LONG,0,0,7052:7101:LONG:-3
1,4,26647.1992,26303.2285,47181,47450,19.0,0.23,SHORT,0,0,47181:47450:SHORT:23
1,4,26656.0,26303.2285,47182,47450,19.0,0.24,SHORT,0,0,47182:47450:SHORT:24
1,4,26273.3008,26422.3008,47440,47496,19.0,0.09,LONG,0,0,47440:47496:LONG:9
1,3,26135.0996,26217.5,37242,37435,19.0,-0.07,SHORT,0,0,37242:37435:SHORT:-7
1,3,26015.6992,26217.5,37265,37435,19.0,-0.16,SHORT,0,0,37265:37435:SHORT:-16
1,4,26422.3008,26266.4004,47496,47550,19.0,0.1,SHORT,0,0,47496:47550:SHORT:10
1,2,34619.0,34759.1992,26839,27429,19.0,0.06,LONG,0,0,26839:27429:LONG:6
1,2,34639.6016,34759.1992,26840,27429,19.0,0.05,LONG,0,0,26840:27429:LONG:5
1,3,26217.5,26077.3008,37435,37540,19.0,-0.12,LONG,0,0,37435:37540:LONG:-12
1,3,26038.0,26077.3008,37529,37540,19.0,0.01,LONG,0,0,37529:37540:LONG:1
1,3,26077.3008,26064.5,37540,37541,19.0,-0.0,SHORT,0,0,37540:37541:SHORT:0
1,4,26266.4004,26285.5,47550,47659,19.0,-0.0,LONG,0,0,47550:47659:LONG:0
1,4,26312.0,26285.5,47619,47659,19.0,-0.03,LONG,0,0,47619:47659:LONG:-3
1,3,26064.5,26075.8008,37541,37581,19.0,-0.01,LONG,0,0,37541:37581:LONG:-1
1,3,26075.8008,26065.0,37581,37601,19.0,-0.01,SHORT,0,0,37581:37601:SHORT:-1
1,3,26065.0,26031.3008,37601,37603,19.0,-0.04,LONG,0,0,37601:37603:LONG:-4
1,4,26285.5,26241.3008,47659,47707,19.0,0.02,SHORT,0,0,47659:47707:SHORT:2
1,4,26241.3008,26271.5,47707,47743,19.0,0.01,LONG,0,0,47707:47743:LONG:1
1,1,27128.8008,26667.5352,17125,17511,19.0,0.31,SHORT,0,0,17125:17511:SHORT:31
1,1,26992.0996,26667.5352,17133,17511,19.0,0.21,SHORT,0,0,17133:17511:SHORT:21
1,2,34759.1992,34121.2305,27429,27627,19.0,0.33,SHORT,0,0,27429:27627:SHORT:33
1,0,29129.6992,27270.0,7101,7484,19.0,1.2,SHORT,0,0,7101:7484:SHORT:120
1,0,29134.1992,27270.0,7145,7484,19.0,1.2,SHORT,0,0,7145:7484:SHORT:120
1,1,26581.6992,26614.4004,17594,17611,19.0,0.01,LONG,0,0,17594:17611:LONG:1
1,1,26495.9004,26614.4004,17597,17611,19.0,0.07,LONG,0,0,17597:17611:LONG:7
1,3,26031.3008,26049.4004,37603,37808,19.0,-0.03,SHORT,0,0,37603:37808:SHORT:-3
1,4,26271.5,26283.4004,47743,47946,19.0,-0.02,SHORT,0,0,47743:47946:SHORT:-2
1,4,26153.5,26283.4004,47800,47946,19.0,-0.11,SHORT,0,0,47800:47946:SHORT:-11
1,3,26049.4004,25967.8008,37808,37883,19.0,-0.07,LONG,0,0,37808:37883:LONG:-7
1,0,26238.4004,26500.3008,7565,7652,19.0,0.18,LONG,0,0,7565:7652:LONG:18
1,0,26200.5,26500.3008,7566,7652,19.0,0.2,LONG,0,0,7566:7652:LONG:20
1,2,33908.6016,34150.6992,27693,27826,19.0,-0.15,SHORT,0,0,27693:27826:SHORT:-15
1,4,26283.4004,26575.7578,47946,48003,19.0,0.2,LONG,0,0,47946:48003:LONG:20
1,2,34150.6992,33869.6016,27826,27846,19.0,-0.17,LONG,0,0,27826:27846:LONG:-17
1,3,25967.8008,26413.0,37883,37948,19.0,-0.34,SHORT,0,0,37883:37948:SHORT:-34
1,3,25922.1992,26413.0,37885,37948,19.0,-0.37,SHORT,0,0,37885:37948:SHORT:-37
1,0,26500.3008,25948.2129,7652,7722,19.0,0.38,SHORT,0,0,7652:7722:SHORT:38
1,3,26413.0,26752.4004,37948,37988,19.0,0.23,LONG,0,0,37948:37988:LONG:23
1,2,33869.6016,34065.1992,27846,27994,19.0,-0.12,SHORT,0,0,27846:27994:SHORT:-12
1,2,34065.1992,34173.0,27994,28024,19.0,0.05,LONG,0,0,27994:28024:LONG:5
1,3,26752.4004,26487.5,37988,38119,19.0,0.17,SHORT,0,0,37988:38119:SHORT:17
1,3,26810.1992,26487.5,37989,38119,19.0,0.21,SHORT,0,0,37989:38119:SHORT:21
1,4,26429.1992,26454.1992,48123,48201,19.0,0.0,LONG,0,0,48123:48201:LONG:0
1,4,26318.8008,26454.1992,47948,48201,19.0,0.08,LONG,0,0,47948:48201:LONG:8
1,1,26614.4004,26579.5,17611,17975,19.0,0.01,SHORT,0,0,17611:17975:SHORT:1
1,1,26606.3008,26579.5,17630,17975,19.0,0.01,SHORT,0,0,17630:17975:SHORT:1
1,4,26454.1992,26585.3008,48201,48248,19.0,-0.11,SHORT,0,0,48201:48248:SHORT:-11
1,1,26579.5,26576.8008,17975,18029,19.0,-0.02,LONG,0,0,17975:18029:LONG:-2
1,1,26576.8008,26570.8008,18029,18033,19.0,-0.01,SHORT,0,0,18029:18033:SHORT:-1
1,2,34173.0,34030.0,28024,28114,19.0,0.07,SHORT,0,0,28024:28114:SHORT:7
1,2,34151.1016,34030.0,28093,28114,19.0,0.05,SHORT,0,0,28093:28114:SHORT:5
1,1,26570.8008,26561.0,18033,18051,19.0,-0.02,LONG,0,0,18033:18051:LONG:-2
1,1,26573.4004,26561.0,18035,18051,19.0,-0.02,LONG,0,0,18035:18051:LONG:-2
1,0,26063.5,26189.4004,7691,7990,19.0,-0.11,SHORT,0,0,7691:7990:SHORT:-11
1,1,26561.0,26586.3008,18051,18085,19.0,-0.03,SHORT,0,0,18051:18085:SHORT:-3
1,3,26487.5,26047.6992,38119,38253,19.0,-0.33,LONG,0,0,38119:38253:LONG:-33
1,4,26585.3008,26956.5137,48248,48345,19.0,0.25,LONG,0,0,48248:48345:LONG:25
1,4,26602.5,26956.5137,48292,48345,19.0,0.24,LONG,0,0,48292:48345:LONG:24
1,2,34030.0,34098.1992,28114,28230,19.0,0.02,LONG,0,0,28114:28230:LONG:2
1,0,26189.4004,26109.5,7990,8094,19.0,-0.07,LONG,0,0,7990:8094:LONG:-7
1,1,26586.3008,26586.3008,18085,18174,19.0,-0.01,LONG,0,0,18085:18174:LONG:-1
1,1,26586.3008,26569.0,18174,18214,19.0,-0.0,SHORT,0,0,18174:18214:SHORT:0
1,1,26580.4004,26569.0,18186,18214,19.0,-0.01,SHORT,0,0,18186:18214:SHORT:-1
1,0,26109.5,26068.5996,8094,8158,19.0,0.02,SHORT,0,0,8094:8158:SHORT:2
1,1,26569.0,26564.5,18214,18238,19.0,-0.02,LONG,0,0,18214:18238:LONG:-2
1,0,26145.5996,26068.5996,8096,8158,19.0,0.04,SHORT,0,0,8096:8158:SHORT:4
1,1,26556.0996,26564.5,18234,18238,19.0,-0.01,LONG,0,0,18234:18238:LONG:-1
1,2,34098.1992,34115.5,28230,28329,19.0,-0.02,SHORT,0,0,28230:28329:SHORT:-2
1,4,26986.3008,27035.8008,48376,48489,19.0,-0.05,SHORT,0,0,48376:48489:SHORT:-5
1,2,34080.8008,34115.5,28237,28329,19.0,-0.03,SHORT,0,0,28237:28329:SHORT:-3
1,4,27015.5996,27035.8008,48416,48489,19.0,-0.03,SHORT,0,0,48416:48489:SHORT:-3
1,0,26068.5996,26075.4004,8158,8189,19.0,-0.01,LONG,0,0,8158:8189:LONG:-1
1,0,26094.1992,26075.4004,8159,8189,19.0,-0.03,LONG,0,0,8159:8189:LONG:-3
1,1,26564.5,26602.5,18238,18276,19.0,-0.04,SHORT,0,0,18238:18276:SHORT:-4
1,1,26602.5,26606.9004,18276,18277,19.0,-0.01,LONG,0,0,18276:18277:LONG:-1
1,0,26075.4004,26145.8008,8189,8209,19.0,-0.07,SHORT,0,0,8189:8209:SHORT:-7
1,1,26606.9004,26605.5996,18277,18304,19.0,-0.01,SHORT,0,0,18277:18304:SHORT:-1
1,1,26611.3008,26605.5996,18278,18304,19.0,-0.01,SHORT,0,0,18278:18304:SHORT:-1
1,1,26605.5996,26607.1992,18304,18305,19.0,-0.01,LONG,0,0,18304:18305:LONG:-1
1,1,26607.1992,26587.0996,18305,18318,19.0,0.0,SHORT,0,0,18305:18318:SHORT:0
1,1,26587.0996,26607.3008,18318,18325,19.0,0.0,LONG,0,0,18318:18325:LONG:0
1,1,26599.9004,26607.3008,18321,18325,19.0,-0.01,LONG,0,0,18321:18325:LONG:-1
1,1,26607.3008,26596.4004,18325,18326,19.0,-0.01,SHORT,0,0,18325:18326:SHORT:-1
1,1,26596.4004,26586.4004,18326,18340,19.0,-0.02,LONG,0,0,18326:18340:LONG:-2
1,1,26586.4004,26563.9004,18340,18355,19.0,0.0,SHORT,0,0,18340:18355:SHORT:0
1,1,26563.9004,26585.5996,18355,18375,19.0,0.0,LONG,0,0,18355:18375:LONG:0
1,3,26047.6992,26065.0,38253,38623,19.0,-0.03,SHORT,0,0,38253:38623:SHORT:-3
1,3,26076.9004,26065.0,38369,38623,19.0,-0.01,SHORT,0,0,38369:38623:SHORT:-1
1,1,26585.5996,26290.7051,18375,18470,19.0,0.2,SHORT,0,0,18375:18470:SHORT:20
1,1,26609.6992,26290.7051,18381,18470,19.0,0.21,SHORT,0,0,18381:18470:SHORT:21
1,3,26065.0,26110.5,38623,38643,19.0,0.02,LONG,0,0,38623:38643:LONG:2
1,0,26145.8008,26120.0996,8209,8442,19.0,-0.03,LONG,0,0,8209:8442:LONG:-3
1,0,26259.4004,26120.0996,8336,8442,19.0,-0.11,LONG,0,0,8336:8442:LONG:-11
1,3,26110.5,26016.5,38643,38718,19.0,0.05,SHORT,0,0,38643:38718:SHORT:5
1,1,26113.9004,26088.0996,18532,18605,19.0,0.0,SHORT,0,0,18532:18605:SHORT:0
1,1,26036.3008,26088.0996,18595,18605,19.0,-0.05,SHORT,0,0,18595:18605:SHORT:-5
1,3,26016.5,25999.9004,38718,38768,19.0,-0.03,LONG,0,0,38718:38768:LONG:-3
1,3,26028.4004,25999.9004,38719,38768,19.0,-0.03,LONG,0,0,38719:38768:LONG:-3
1,3,25999.9004,26018.0,38768,38769,19.0,-0.03,SHORT,0,0,38768:38769:SHORT:-3
1,3,26018.0,26040.9004,38769,38778,19.0,0.0,LONG,0,0,38769:38778:LONG:0
1,3,26040.9004,26060.0,38778,38791,19.0,-0.03,SHORT,0,0,38778:38791:SHORT:-3
1,3,26060.0,26061.3008,38791,38798,19.0,-0.01,LONG,0,0,38791:38798:LONG:-1
1,2,34115.5,34484.6719,28329,28736,19.0,0.19,LONG,0,0,28329:28736:LONG:19
1,0,26120.0996,26048.8008,8442,8602,19.0,0.04,SHORT,0,0,8442:8602:SHORT:4
1,0,26015.6992,26048.8008,8465,8602,19.0,-0.04,SHORT,0,0,8465:8602:SHORT:-4
1,3,26061.3008,26037.1992,38798,38859,19.0,0.0,SHORT,0,0,38798:38859:SHORT:0
1,3,26035.3008,26037.1992,38851,38859,19.0,-0.02,SHORT,0,0,38851:38859:SHORT:-2
1,2,34252.0,32702.0977,28355,28800,19.0,-1.0,LONG,0,0,28355:28800:LONG:-100
1,3,26037.1992,26000.0,38859,38894,19.0,-0.04,LONG,0,0,38859:38894:LONG:-4
1,1,26088.0996,26311.9004,18605,18819,19.0,0.15,LONG,0,0,18605:18819:LONG:15
1,1,26218.1992,26311.9004,18642,18819,19.0,0.05,LONG,0,0,18642:18819:LONG:5
1,0,26048.8008,26077.3008,8602,8740,19.0,0.01,LONG,0,0,8602:8740:LONG:1
1,0,26196.9004,26077.3008,8635,8740,19.0,-0.1,LONG,0,0,8635:8740:LONG:-10
1,0,26077.3008,26064.4004,8740,8741,19.0,-0.0,SHORT,0,0,8740:8741:SHORT:0
1,3,26000.0,26037.9004,38894,38986,19.0,-0.04,SHORT,0,0,38894:38986:SHORT:-4
1,3,26016.4004,26037.9004,38896,38986,19.0,-0.03,SHORT,0,0,38896:38986:SHORT:-3
1,0,26064.4004,26075.8008,8741,8781,19.0,-0.01,LONG,0,0,8741:8781:LONG:-1
1,3,26037.9004,26072.1992,38986,39023,19.0,0.01,LONG,0,0,38986:39023:LONG:1
1,3,26060.0996,26072.1992,39007,39023,19.0,-0.01,LONG,0,0,39007:39023:LONG:-1
1,3,26072.1992,26084.8008,39023,39024,19.0,-0.02,SHORT,0,0,39023:39024:SHORT:-2
1,3,26084.8008,26094.0,39024,39031,19.0,-0.01,LONG,0,0,39024:39031:LONG:-1
1,2,29954.9004,29927.9004,28887,28978,19.0,-0.03,LONG,0,0,28887:28978:LONG:-3
1,2,29945.5,29927.9004,28928,28978,19.0,-0.03,LONG,0,0,28928:28978:LONG:-3
1,2,29927.9004,29894.5,28978,28981,19.0,0.01,SHORT,0,0,28978:28981:SHORT:1
1,1,26311.9004,26211.0,18819,18906,19.0,0.06,SHORT,0,0,18819:18906:SHORT:6
1,1,26277.5996,26211.0,18859,18906,19.0,0.03,SHORT,0,0,18859:18906:SHORT:3
1,1,26211.0,26227.8008,18906,18910,19.0,-0.0,LONG,0,0,18906:18910:LONG:0
1,3,26094.0,26155.8008,39031,39075,19.0,-0.06,SHORT,0,0,39031:39075:SHORT:-6
1,3,26094.0,26155.8008,39032,39075,19.0,-0.06,SHORT,0,0,39032:39075:SHORT:-6
1,4,27035.8008,27128.5996,48489,49160,19.0,0.05,LONG,0,0,48489:49160:LONG:5
1,4,27073.4004,27128.5996,48491,49160,19.0,0.02,LONG,0,0,48491:49160:LONG:2
1,3,26155.8008,26146.5,39075,39133,19.0,-0.02,LONG,0,0,39075:39133:LONG:-2
1,3,26133.1992,26146.5,39076,39133,19.0,-0.0,LONG,0,0,39076:39133:LONG:0
1,4,27128.5996,27143.9004,49160,49226,19.0,-0.02,SHORT,0,0,49160:49226:SHORT:-2
1,0,26075.8008,25778.6348,8781,8921,19.0,0.2,SHORT,0,0,8781:8921:SHORT:20
1,0,26029.3008,26049.3008,8803,9008,19.0,-0.03,SHORT,0,0,8803:9008:SHORT:-3
1,1,26227.8008,26318.6992,18910,19148,19.0,-0.08,SHORT,0,0,18910:19148:SHORT:-8
1,1,26259.9004,26318.6992,18943,19148,19.0,-0.06,SHORT,0,0,18943:19148:SHORT:-6
1,0,26049.3008,25967.8008,9008,9083,19.0,-0.07,LONG,0,0,9008:9083:LONG:-7
1,2,29894.5,29000.5,28981,29293,19.0,-0.58,LONG,0,0,28981:29293:LONG:-58
1,2,29940.5996,29000.5,29017,29293,19.0,-0.61,LONG,0,0,29017:29293:LONG:-61
1,4,27143.9004,28189.2598,49226,49462,19.0,0.72,LONG,0,0,49226:49462:LONG:72
1,4,27171.1992,28189.2598,49248,49462,19.0,0.7,LONG,0,0,49248:49462:LONG:70
1,0,25967.8008,26386.5,9083,9148,19.0,-0.32,SHORT,0,0,9083:9148:SHORT:-32
1,0,25908.0,26386.5,9100,9148,19.0,-0.36,SHORT,0,0,9100:9148:SHORT:-36
1,1,26318.6992,26232.8008,19148,19245,19.0,-0.08,LONG,0,0,19148:19245:LONG:-8
1,1,26346.8008,26232.8008,19150,19245,19.0,-0.1,LONG,0,0,19150:19245:LONG:-10
1,0,26386.5,26776.0,9148,9189,19.0,0.27,LONG,0,0,9148:9189:LONG:27
1,1,26232.8008,26424.3008,19245,19323,19.0,-0.15,SHORT,0,0,19245:19323:SHORT:-15
1,2,29000.5,29134.8008,29293,29471,19.0,-0.1,SHORT,0,0,29293:29471:SHORT:-10
1,2,29135.4004,29134.8008,29407,29471,19.0,-0.01,SHORT,0,0,29407:29471:SHORT:-1
1,0,26776.0,26438.3008,9189,9318,19.0,0.23,SHORT,0,0,9189:9318:SHORT:23
1,0,26563.9004,26438.3008,9192,9318,19.0,0.08,SHORT,0,0,9192:9318:SHORT:8
1,1,26424.3008,26454.0996,19323,19401,19.0,0.01,LONG,0,0,19323:19401:LONG:1
1,1,26480.5996,26454.0996,19324,19401,19.0,-0.03,LONG,0,0,19324:19401:LONG:-3
1,1,26454.0996,26585.3008,19401,19448,19.0,-0.11,SHORT,0,0,19401:19448:SHORT:-11
1,3,26146.5,25967.3008,39133,39608,19.0,0.12,SHORT,0,0,39133:39608:SHORT:12
1,3,26020.0,25967.3008,39215,39608,19.0,0.02,SHORT,0,0,39215:39608:SHORT:2
1,3,25967.3008,27309.7441,39608,39664,19.0,0.97,LONG,0,0,39608:39664:LONG:97
1,3,25991.0,27309.7441,39611,39664,19.0,0.95,LONG,0,0,39611:39664:LONG:95
1,2,29134.8008,29266.6992,29471,29609,19.0,0.07,LONG,0,0,29471:29609:LONG:7
1,2,29158.4004,29266.6992,29503,29609,19.0,0.06,LONG,0,0,29503:29609:LONG:6
1,1,26585.3008,26937.8008,19448,19546,19.0,0.24,LONG,0,0,19448:19546:LONG:24
1,1,26559.5996,26937.8008,19488,19546,19.0,0.26,LONG,0,0,19488:19546:LONG:26
1,3,27868.0,27732.5,39674,39766,19.0,-0.11,LONG,0,0,39674:39766:LONG:-11
1,3,27963.9004,27732.5,39676,39766,19.0,-0.17,LONG,0,0,39676:39766:LONG:-17
1,2,29266.6992,29265.1992,29609,29723,19.0,-0.01,SHORT,0,0,29609:29723:SHORT:-1
1,2,29209.8008,29265.1992,29690,29723,19.0,-0.05,SHORT,0,0,29690:29723:SHORT:-5
1,2,29265.1992,29318.3008,29723,29725,19.0,0.02,LONG,0,0,29723:29725:LONG:2
1,2,29318.3008,29327.0,29725,29726,19.0,-0.02,SHORT,0,0,29725:29726:SHORT:-2
1,0,26438.3008,26050.8008,9318,9569,19.0,-0.29,LONG,0,0,9318:9569:LONG:-29
1,0,26487.5,26050.8008,9319,9569,19.0,-0.33,LONG,0,0,9319:9569:LONG:-33
1,2,29327.0,29258.1992,29726,29756,19.0,-0.06,LONG,0,0,29726:29756:LONG:-6
1,4,27790.5,27566.8008,49496,49953,19.0,0.14,SHORT,0,0,49496:49953:SHORT:14
1,4,27656.0,27566.8008,49532,49953,19.0,0.05,SHORT,0,0,49532:49953:SHORT:5
1,4,27566.8008,27432.8008,49953,50016,19.0,-0.11,LONG,0,0,49953:50016:LONG:-11
1,2,29258.1992,29241.3008,29756,29857,19.0,-0.0,SHORT,0,0,29756:29857:SHORT:0
1,2,29310.6992,29241.3008,29768,29857,19.0,0.03,SHORT,0,0,29768:29857:SHORT:3
1,4,27432.8008,27587.3008,50016,50047,19.0,-0.12,SHORT,0,0,50016:50047:SHORT:-12
1,0,26050.8008,26065.0,9569,9823,19.0,-0.02,SHORT,0,0,9569:9823:SHORT:-2
